Year,Country,Div,TED,VIX,SENT,FEDFUNDS,GLOBAL SUPPLY CHAIN,INTERNET,GDP PER CAPITA,1992 - ERM,2009-10 - EUROZONE
2005,Iceland,88.9696252,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,Iceland,91.6174584,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,Iceland,51.35009405,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,Iceland,93.9961494,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,Iceland,72.74106172,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,Iceland,67.71392988,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,Iceland,69.73611387,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,Iceland,75.30401938,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,Iceland,89.18090964,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Iceland,97.81143021,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Iceland,89.38432451,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Iceland,71.66600141,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Iceland,91.05486534,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Iceland,99.47278074,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,India,NA,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,India,97.76298763,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,India,94.31508038,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,India,88.93256904,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,India,99.49378108,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,India,97.54227263,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,India,98.59302536,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,India,98.49118531,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,India,100,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,India,97.93097533,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,India,100,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,India,96.07561756,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,India,89.87915012,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,India,99.9606702,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,India,90.45053716,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,India,80.67216438,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,India,92.23103856,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,India,91.53749171,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,India,82.3237471,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,India,84.81461549,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,India,53.73001766,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,India,60.62742062,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,India,49.96063867,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,India,57.51255072,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,India,43.77599065,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,India,55.85398654,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,India,63.71941732,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,India,72.45208459,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,India,75.75870784,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,India,66.91896637,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,India,57.33472153,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,India,78.57803281,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,India,66.77982704,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,Indonesia,NA,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,Indonesia,NA,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,Indonesia,NA,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,Indonesia,NA,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,Indonesia,100,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,Indonesia,84.56924515,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,Indonesia,80.25052685,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,Indonesia,85.83849612,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,Indonesia,92.06329696,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,Indonesia,74.21134526,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,Indonesia,70.89795523,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,Indonesia,73.38528999,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,Indonesia,66.85728498,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,Indonesia,87.73229635,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,Indonesia,96.58527631,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,Indonesia,94.77961875,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,Indonesia,95.0334932,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,Indonesia,89.71731328,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,Indonesia,62.10237927,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,Indonesia,88.9056229,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,Indonesia,43.37378245,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,Indonesia,33.39952822,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,Indonesia,47.4103887,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,Indonesia,39.35545878,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,Indonesia,47.76368835,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,Indonesia,37.02652065,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,Indonesia,45.09186291,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,Indonesia,64.24341402,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Indonesia,68.86446781,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Indonesia,58.73296719,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Indonesia,65.95711445,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Indonesia,84.32642871,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Indonesia,72.16905003,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,Iraq,NA,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,Iraq,NA,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,Iraq,NA,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,Iraq,NA,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,Iraq,NA,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,Iraq,NA,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,Iraq,NA,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,Iraq,NA,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,Iraq,NA,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,Iraq,NA,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,Iraq,NA,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,Iraq,NA,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,Iraq,NA,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,Iraq,NA,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,Iraq,NA,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,Iraq,NA,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,Iraq,NA,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,Iraq,NA,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,Iraq,NA,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,Iraq,NA,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,Iraq,NA,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,Iraq,NA,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,Iraq,NA,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,Iraq,NA,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,Iraq,NA,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,Iraq,NA,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,Iraq,100,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,Iraq,98.32287625,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Iraq,97.96487666,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Iraq,90.86272977,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Iraq,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Iraq,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Iraq,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,Ireland,78.71707078,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,Ireland,50.41141628,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,Ireland,74.548499,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,Ireland,39.82440541,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,Ireland,65.60149463,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,Ireland,27.34727945,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,Ireland,63.77330877,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,Ireland,72.1546629,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,Ireland,55.89655121,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,Ireland,57.74391069,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,Ireland,70.70053263,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,Ireland,53.89156158,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,Ireland,62.27495396,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,Ireland,76.83301412,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,Ireland,66.15124467,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,Ireland,50.67162397,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,Ireland,52.31457824,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,Ireland,71.18696093,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,Ireland,47.43687953,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,Ireland,50.01857573,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,Ireland,27.34730543,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,Ireland,32.69212286,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,Ireland,34.00706817,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,Ireland,33.37398866,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,Ireland,18.74654942,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,Ireland,11.53003962,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,Ireland,25.29828716,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,Ireland,48.87070735,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Ireland,51.54317874,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Ireland,42.05084401,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Ireland,31.72873506,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Ireland,51.89848668,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Ireland,50.04137658,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,Israel,NA,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,Israel,95.58192987,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,Israel,93.22177728,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,Israel,90.47923493,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,Israel,87.14857614,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,Israel,80.58432752,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,Israel,98.3985378,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,Israel,95.49887972,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,Israel,96.8260405,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,Israel,99.26925818,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,Israel,89.71038545,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,Israel,79.24010222,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,Israel,73.79669787,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,Israel,82.67587447,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,Israel,74.47612035,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,Israel,72.36082086,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,Israel,92.41949752,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,Israel,92.31559692,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,Israel,75.66025121,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,Israel,89.02512426,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,Israel,81.13560499,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,Israel,53.77353535,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,Israel,61.9136969,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,Israel,53.71495684,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,Israel,46.83370161,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,Israel,47.22088028,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,Israel,61.69249456,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,Israel,71.67403429,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Israel,78.93743129,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Israel,68.32874362,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Israel,48.31077526,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Israel,66.46198491,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Israel,59.04260795,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,Italy,92.57771246,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,Italy,57.7592318,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,Italy,69.9042326,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,Italy,49.09337905,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,Italy,48.73961582,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,Italy,29.14771646,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,Italy,73.96855983,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,Italy,79.81915794,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,Italy,87.68717855,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,Italy,81.7993178,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,Italy,82.64220251,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,Italy,56.83222451,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,Italy,31.75259964,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,Italy,40.82008742,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,Italy,30.27187178,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,Italy,19.13986701,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,Italy,17.37807487,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,Italy,27.52167376,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,Italy,13.79629849,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,Italy,16.65260464,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,Italy,11.09772888,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,Italy,10.78163589,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,Italy,6.539685577,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,Italy,8.831427045,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,Italy,5.498490166,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,Italy,5.830923084,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,Italy,8.763226308,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,Italy,20.85537329,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Italy,21.56705831,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Italy,12.55737061,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Italy,15.09969385,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Italy,23.96714722,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Italy,24.10537702,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,Jamaica,NA,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,Jamaica,NA,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,Jamaica,NA,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,Jamaica,NA,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,Jamaica,NA,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,Jamaica,NA,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,Jamaica,NA,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,Jamaica,NA,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,Jamaica,NA,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,Jamaica,NA,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,Jamaica,100,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,Jamaica,100,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,Jamaica,96.36255405,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,Jamaica,97.49474332,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,Jamaica,100,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,Jamaica,100,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,Jamaica,100,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,Jamaica,95.39868967,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,Jamaica,100,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,Jamaica,95.79659803,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,Jamaica,100,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,Jamaica,99.52422075,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,Jamaica,88.41335389,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,Jamaica,95.05871293,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,Jamaica,96.27551388,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,Jamaica,100,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,Jamaica,100,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,Jamaica,99.99929816,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Jamaica,97.51446142,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Jamaica,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Jamaica,98.80677775,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Jamaica,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Jamaica,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,Japan,80.19121808,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,Japan,57.3932184,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,Japan,69.41260362,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,Japan,58.42918709,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,Japan,64.15101332,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,Japan,55.98680376,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,Japan,81.90451524,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,Japan,93.68748033,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,Japan,93.35225033,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,Japan,82.21947783,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,Japan,89.03741936,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,Japan,83.23513005,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,Japan,64.95676524,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,Japan,85.70053547,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,Japan,76.78045365,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,Japan,66.99008128,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,Japan,80.01990924,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,Japan,69.93156632,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,Japan,50.97860317,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,Japan,58.40449298,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,Japan,46.62680484,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,Japan,60.27719536,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,Japan,42.88811638,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,Japan,65.15732299,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,Japan,68.42541628,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,Japan,64.62220397,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,Japan,63.52369064,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,Japan,84.65231275,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Japan,79.66767192,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Japan,71.27193221,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Japan,60.48189032,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Japan,77.85641976,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Japan,54.09422834,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,Jordan,NA,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,Jordan,NA,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,Jordan,NA,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,Jordan,92.30964935,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,Jordan,82.24227609,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,Jordan,82.60960316,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,Jordan,81.00497084,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,Jordan,84.50261454,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,Jordan,97.37597814,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,Jordan,100,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,Jordan,100,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,Jordan,100,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,Jordan,100,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,Jordan,99.5605078,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,Jordan,99.05733922,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,Jordan,92.92542201,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,Jordan,94.70939285,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,Jordan,99.24929793,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,Jordan,100,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
