Year,Country,Div,TED,VIX,SENT,FEDFUNDS,GLOBAL SUPPLY CHAIN,INTERNET,GDP PER CAPITA,1992 - ERM,2009-10 - EUROZONE
1998,Netherlands,23.537415884178536,0.79,25.6,-0.04,5.35,45.13,3.12073515478569,6369.29257105243,0,0
1999,Netherlands,31.226264111294523,0.77,24.37,0.38,4.97,45.56,4.59500129441564,6494.78475878248,0,0
2000,Netherlands,24.118574600296583,0.71,23.32,1.79,6.24,49.81,6.69090733369566,6682.76344153284,0,0
2001,Netherlands,17.24207541509486,0.38,25.75,0.85,3.89,48.6,8.0108140021014,6717.79772703242,0,0
2002,Netherlands,11.621637554917896,0.19,27.29,-0.58,1.67,47.95,10.4589434184407,6771.22163904373,0,0
2003,Netherlands,12.253734455283293,0.21,21.98,-0.56,1.13,48.61,12.1399683529482,6871.23594904106,0,0
2004,Netherlands,8.426731782088481,0.25,15.48,0.02,1.35,51.59,14.0327318252414,7067.2542820758,0,0
2005,Netherlands,12.953360146291015,0.41,12.81,-0.02,3.21,53.71,15.6291589559443,7230.56293045898,0,0
2006,Netherlands,6.626466308931834,0.47,12.81,0.11,4.96,56.35,17.411462466032,7433.81845310028,0,0
2007,Netherlands,7.842834034282942,0.94,17.54,0.03,5.02,57.2,20.3581214237469,7633.01341022813,0,0
2008,Netherlands,6.29230698653791,1.55,32.69,-0.21,1.93,59.25,23.0514567079442,7649.62263215115,0,0
2009,Netherlands,7.340759210907777,0.54,31.48,-0.02,0.16,51,25.5958603885016,7401.23797505688,0,1
2010,Netherlands,4.117187961057011,0.21,22.55,-0.12,0.18,55.88,29.0941327557255,7611.10733571686,0,1
2011,Netherlands,3.2449609433121918,0.28,24.2,NA,0.1,59.5,31.7488501299365,7734.90212445132,0,0
2012,Netherlands,5.673872709150141,0.34,17.8,NA,0.14,59.74,35.2826985798825,7818.16630093263,0,0
1986,New Zealand,NA,0.86,NA,0.44,6.81,35.67,0,5411.27027157139,0,0
1987,New Zealand,NA,1.41,NA,0.06,6.66,36.14,0,5508.59818378918,0,0
1988,New Zealand,82.26437984748594,1.31,NA,0.06,7.57,37.06,0,5667.18881968796,0,0
1989,New Zealand,65.59493195864727,1.18,NA,-0.3,9.22,38.31,0,5782.29155212196,0,0
1990,New Zealand,64.96423730045335,0.79,23.06,-0.59,8.1,38.71,0.049581852062188,5853.99140468668,0,0
1991,New Zealand,69.99959011936019,0.61,18.37,-0.25,5.69,38.46,0.331622973584281,5839.98555941898,0,0
1992,New Zealand,66.16394576824791,0.4,15.45,0.01,3.52,39.68,0.277904981759994,5861.15144217138,1,0
1993,New Zealand,70.46790464344949,0.31,12.69,-0.12,3.02,38.61,0.253387458475413,5866.55447969755,0,0
1994,New Zealand,64.31001495324173,0.5,13.93,-0.06,4.2,40.4,0.449635166367507,5959.44882588387,0,0
1995,New Zealand,82.88831068502293,0.55,12.39,-0.01,5.84,42.76,0.782955692962226,6049.1334690679,0,0
1996,New Zealand,87.82719121544086,0.51,16.44,0.45,5.3,43.04,1.33158612802636,6159.46067792603,0,0
1997,New Zealand,46.016435604820536,0.68,22.36,0.2,5.46,44.8,2.03613460163745,6297.33253861861,0,0
1998,New Zealand,63.62605376422088,0.79,25.6,-0.04,5.35,45.13,3.12073515478569,6369.29257105243,0,0
1999,New Zealand,81.2481847253941,0.77,24.37,0.38,4.97,45.56,4.59500129441564,6494.78475878248,0,0
2000,New Zealand,82.58047934516568,0.71,23.32,1.79,6.24,49.81,6.69090733369566,6682.76344153284,0,0
2001,New Zealand,63.89709210475301,0.38,25.75,0.85,3.89,48.6,8.0108140021014,6717.79772703242,0,0
2002,New Zealand,62.80993789796061,0.19,27.29,-0.58,1.67,47.95,10.4589434184407,6771.22163904373,0,0
2003,New Zealand,74.37740085802467,0.21,21.98,-0.56,1.13,48.61,12.1399683529482,6871.23594904106,0,0
2004,New Zealand,42.88355557183028,0.25,15.48,0.02,1.35,51.59,14.0327318252414,7067.2542820758,0,0
2005,New Zealand,47.847727082627564,0.41,12.81,-0.02,3.21,53.71,15.6291589559443,7230.56293045898,0,0
2006,New Zealand,76.5898994477211,0.47,12.81,0.11,4.96,56.35,17.411462466032,7433.81845310028,0,0
2007,New Zealand,33.180826993476046,0.94,17.54,0.03,5.02,57.2,20.3581214237469,7633.01341022813,0,0
2008,New Zealand,23.300876569150287,1.55,32.69,-0.21,1.93,59.25,23.0514567079442,7649.62263215115,0,0
2009,New Zealand,31.12195385714054,0.54,31.48,-0.02,0.16,51,25.5958603885016,7401.23797505688,0,1
2010,New Zealand,37.15161806306877,0.21,22.55,-0.12,0.18,55.88,29.0941327557255,7611.10733571686,0,1
2011,New Zealand,32.690654253111596,0.28,24.2,NA,0.1,59.5,31.7488501299365,7734.90212445132,0,0
2012,New Zealand,47.746209018942395,0.34,17.8,NA,0.14,59.74,35.2826985798825,7818.16630093263,0,0
1986,Nigeria,NA,0.86,NA,0.44,6.81,35.67,0,5411.27027157139,0,0
1987,Nigeria,NA,1.41,NA,0.06,6.66,36.14,0,5508.59818378918,0,0
1988,Nigeria,NA,1.31,NA,0.06,7.57,37.06,0,5667.18881968796,0,0
1989,Nigeria,NA,1.18,NA,-0.3,9.22,38.31,0,5782.29155212196,0,0
1990,Nigeria,NA,0.79,23.06,-0.59,8.1,38.71,0.049581852062188,5853.99140468668,0,0
1991,Nigeria,NA,0.61,18.37,-0.25,5.69,38.46,0.331622973584281,5839.98555941898,0,0
1992,Nigeria,NA,0.4,15.45,0.01,3.52,39.68,0.277904981759994,5861.15144217138,1,0
1993,Nigeria,NA,0.31,12.69,-0.12,3.02,38.61,0.253387458475413,5866.55447969755,0,0
1994,Nigeria,NA,0.5,13.93,-0.06,4.2,40.4,0.449635166367507,5959.44882588387,0,0
1995,Nigeria,92.72566519713145,0.55,12.39,-0.01,5.84,42.76,0.782955692962226,6049.1334690679,0,0
1996,Nigeria,100,0.51,16.44,0.45,5.3,43.04,1.33158612802636,6159.46067792603,0,0
1997,Nigeria,100,0.68,22.36,0.2,5.46,44.8,2.03613460163745,6297.33253861861,0,0
1998,Nigeria,100,0.79,25.6,-0.04,5.35,45.13,3.12073515478569,6369.29257105243,0,0
1999,Nigeria,100,0.77,24.37,0.38,4.97,45.56,4.59500129441564,6494.78475878248,0,0
2000,Nigeria,100,0.71,23.32,1.79,6.24,49.81,6.69090733369566,6682.76344153284,0,0
2001,Nigeria,100,0.38,25.75,0.85,3.89,48.6,8.0108140021014,6717.79772703242,0,0
2002,Nigeria,92.71040168715949,0.19,27.29,-0.58,1.67,47.95,10.4589434184407,6771.22163904373,0,0
2003,Nigeria,99.85440721095559,0.21,21.98,-0.56,1.13,48.61,12.1399683529482,6871.23594904106,0,0
2004,Nigeria,100,0.25,15.48,0.02,1.35,51.59,14.0327318252414,7067.2542820758,0,0
2005,Nigeria,98.014036120968,0.41,12.81,-0.02,3.21,53.71,15.6291589559443,7230.56293045898,0,0
2006,Nigeria,96.16163472859846,0.47,12.81,0.11,4.96,56.35,17.411462466032,7433.81845310028,0,0
2007,Nigeria,98.65083024046234,0.94,17.54,0.03,5.02,57.2,20.3581214237469,7633.01341022813,0,0
2008,Nigeria,98.8292523500192,1.55,32.69,-0.21,1.93,59.25,23.0514567079442,7649.62263215115,0,0
2009,Nigeria,100,0.54,31.48,-0.02,0.16,51,25.5958603885016,7401.23797505688,0,1
2010,Nigeria,94.9622885551921,0.21,22.55,-0.12,0.18,55.88,29.0941327557255,7611.10733571686,0,1
2011,Nigeria,96.61689671251817,0.28,24.2,NA,0.1,59.5,31.7488501299365,7734.90212445132,0,0
2012,Nigeria,97.52819070707375,0.34,17.8,NA,0.14,59.74,35.2826985798825,7818.16630093263,0,0
1986,Norway,89.24896497853368,0.86,NA,0.44,6.81,35.67,0,5411.27027157139,0,0
1987,Norway,39.520630055555195,1.41,NA,0.06,6.66,36.14,0,5508.59818378918,0,0
1988,Norway,77.86307035307985,1.31,NA,0.06,7.57,37.06,0,5667.18881968796,0,0
1989,Norway,58.77540812301788,1.18,NA,-0.3,9.22,38.31,0,5782.29155212196,0,0
1990,Norway,66.91305622222362,0.79,23.06,-0.59,8.1,38.71,0.049581852062188,5853.99140468668,0,0
1991,Norway,47.667354205357256,0.61,18.37,-0.25,5.69,38.46,0.331622973584281,5839.98555941898,0,0
1992,Norway,70.53985367704855,0.4,15.45,0.01,3.52,39.68,0.277904981759994,5861.15144217138,1,0
1993,Norway,63.76198215662491,0.31,12.69,-0.12,3.02,38.61,0.253387458475413,5866.55447969755,0,0
1994,Norway,49.29873659068791,0.5,13.93,-0.06,4.2,40.4,0.449635166367507,5959.44882588387,0,0
1995,Norway,51.29299758853676,0.55,12.39,-0.01,5.84,42.76,0.782955692962226,6049.1334690679,0,0
1996,Norway,52.8519245194632,0.51,16.44,0.45,5.3,43.04,1.33158612802636,6159.46067792603,0,0
1997,Norway,51.317368212174955,0.68,22.36,0.2,5.46,44.8,2.03613460163745,6297.33253861861,0,0
1998,Norway,44.16743435308782,0.79,25.6,-0.04,5.35,45.13,3.12073515478569,6369.29257105243,0,0
1999,Norway,67.10440557772623,0.77,24.37,0.38,4.97,45.56,4.59500129441564,6494.78475878248,0,0
2000,Norway,51.57198062942864,0.71,23.32,1.79,6.24,49.81,6.69090733369566,6682.76344153284,0,0
2001,Norway,57.08579069218743,0.38,25.75,0.85,3.89,48.6,8.0108140021014,6717.79772703242,0,0
2002,Norway,48.92969996966217,0.19,27.29,-0.58,1.67,47.95,10.4589434184407,6771.22163904373,0,0
2003,Norway,71.48920757401207,0.21,21.98,-0.56,1.13,48.61,12.1399683529482,6871.23594904106,0,0
2004,Norway,55.99432322599562,0.25,15.48,0.02,1.35,51.59,14.0327318252414,7067.2542820758,0,0
2005,Norway,53.63551609679175,0.41,12.81,-0.02,3.21,53.71,15.6291589559443,7230.56293045898,0,0
2006,Norway,39.241833371300736,0.47,12.81,0.11,4.96,56.35,17.411462466032,7433.81845310028,0,0
2007,Norway,28.125665284517787,0.94,17.54,0.03,5.02,57.2,20.3581214237469,7633.01341022813,0,0
2008,Norway,21.70086153831956,1.55,32.69,-0.21,1.93,59.25,23.0514567079442,7649.62263215115,0,0
2009,Norway,20.303546891117374,0.54,31.48,-0.02,0.16,51,25.5958603885016,7401.23797505688,0,1
2010,Norway,12.307319281180462,0.21,22.55,-0.12,0.18,55.88,29.0941327557255,7611.10733571686,0,1
2011,Norway,11.854802354134952,0.28,24.2,NA,0.1,59.5,31.7488501299365,7734.90212445132,0,0
2012,Norway,19.343817110319673,0.34,17.8,NA,0.14,59.74,35.2826985798825,7818.16630093263,0,0
1986,Oman,NA,0.86,NA,0.44,6.81,35.67,0,5411.27027157139,0,0
1987,Oman,NA,1.41,NA,0.06,6.66,36.14,0,5508.59818378918,0,0
1988,Oman,NA,1.31,NA,0.06,7.57,37.06,0,5667.18881968796,0,0
1989,Oman,NA,1.18,NA,-0.3,9.22,38.31,0,5782.29155212196,0,0
1990,Oman,NA,0.79,23.06,-0.59,8.1,38.71,0.049581852062188,5853.99140468668,0,0
1991,Oman,NA,0.61,18.37,-0.25,5.69,38.46,0.331622973584281,5839.98555941898,0,0
1992,Oman,NA,0.4,15.45,0.01,3.52,39.68,0.277904981759994,5861.15144217138,1,0
1993,Oman,NA,0.31,12.69,-0.12,3.02,38.61,0.253387458475413,5866.55447969755,0,0
1994,Oman,NA,0.5,13.93,-0.06,4.2,40.4,0.449635166367507,5959.44882588387,0,0
1995,Oman,NA,0.55,12.39,-0.01,5.84,42.76,0.782955692962226,6049.1334690679,0,0
1996,Oman,NA,0.51,16.44,0.45,5.3,43.04,1.33158612802636,6159.46067792603,0,0
1997,Oman,100,0.68,22.36,0.2,5.46,44.8,2.03613460163745,6297.33253861861,0,0
1998,Oman,99.00076231100391,0.79,25.6,-0.04,5.35,45.13,3.12073515478569,6369.29257105243,0,0
1999,Oman,97.11803213434918,0.77,24.37,0.38,4.97,45.56,4.59500129441564,6494.78475878248,0,0
2000,Oman,100,0.71,23.32,1.79,6.24,49.81,6.69090733369566,6682.76344153284,0,0
2001,Oman,100,0.38,25.75,0.85,3.89,48.6,8.0108140021014,6717.79772703242,0,0
2002,Oman,95.99253729914243,0.19,27.29,-0.58,1.67,47.95,10.4589434184407,6771.22163904373,0,0
2003,Oman,100,0.21,21.98,-0.56,1.13,48.61,12.1399683529482,6871.23594904106,0,0
2004,Oman,99.06272510102193,0.25,15.48,0.02,1.35,51.59,14.0327318252414,7067.2542820758,0,0
2005,Oman,100,0.41,12.81,-0.02,3.21,53.71,15.6291589559443,7230.56293045898,0,0
2006,Oman,99.98321944968495,0.47,12.81,0.11,4.96,56.35,17.411462466032,7433.81845310028,0,0
2007,Oman,99.43393065178913,0.94,17.54,0.03,5.02,57.2,20.3581214237469,7633.01341022813,0,0
2008,Oman,78.29405368520838,1.55,32.69,-0.21,1.93,59.25,23.0514567079442,7649.62263215115,0,0
2009,Oman,91.47334904435988,0.54,31.48,-0.02,0.16,51,25.5958603885016,7401.23797505688,0,1
2010,Oman,81.62368264592887,0.21,22.55,-0.12,0.18,55.88,29.0941327557255,7611.10733571686,0,1
2011,Oman,98.17416094457889,0.28,24.2,NA,0.1,59.5,31.7488501299365,7734.90212445132,0,0
2012,Oman,97.15051617077235,0.34,17.8,NA,0.14,59.74,35.2826985798825,7818.16630093263,0,0
1986,Pakistan,NA,0.86,NA,0.44,6.81,35.67,0,5411.27027157139,0,0
1987,Pakistan,NA,1.41,NA,0.06,6.66,36.14,0,5508.59818378918,0,0
1988,Pakistan,NA,1.31,NA,0.06,7.57,37.06,0,5667.18881968796,0,0
1989,Pakistan,92.27711470431696,1.18,NA,-0.3,9.22,38.31,0,5782.29155212196,0,0
1990,Pakistan,99.62911530057129,0.79,23.06,-0.59,8.1,38.71,0.049581852062188,5853.99140468668,0,0
1991,Pakistan,100,0.61,18.37,-0.25,5.69,38.46,0.331622973584281,5839.98555941898,0,0
1992,Pakistan,96.90612026222482,0.4,15.45,0.01,3.52,39.68,0.277904981759994,5861.15144217138,1,0
1993,Pakistan,92.08029162368827,0.31,12.69,-0.12,3.02,38.61,0.253387458475413,5866.55447969755,0,0
1994,Pakistan,94.1984045679628,0.5,13.93,-0.06,4.2,40.4,0.449635166367507,5959.44882588387,0,0
1995,Pakistan,100,0.55,12.39,-0.01,5.84,42.76,0.782955692962226,6049.1334690679,0,0
1996,Pakistan,100,0.51,16.44,0.45,5.3,43.04,1.33158612802636,6159.46067792603,0,0
1997,Pakistan,83.97567039261212,0.68,22.36,0.2,5.46,44.8,2.03613460163745,6297.33253861861,0,0
1998,Pakistan,96.84856416215355,0.79,25.6,-0.04,5.35,45.13,3.12073515478569,6369.29257105243,0,0
1999,Pakistan,100,0.77,24.37,0.38,4.97,45.56,4.59500129441564,6494.78475878248,0,0
2000,Pakistan,96.3081092999112,0.71,23.32,1.79,6.24,49.81,6.69090733369566,6682.76344153284,0,0
2001,Pakistan,96.13163346343795,0.38,25.75,0.85,3.89,48.6,8.0108140021014,6717.79772703242,0,0
2002,Pakistan,100,0.19,27.29,-0.58,1.67,47.95,10.4589434184407,6771.22163904373,0,0
2003,Pakistan,96.24349001872886,0.21,21.98,-0.56,1.13,48.61,12.1399683529482,6871.23594904106,0,0
2004,Pakistan,95.82831168499169,0.25,15.48,0.02,1.35,51.59,14.0327318252414,7067.2542820758,0,0
2005,Pakistan,100,0.41,12.81,-0.02,3.21,53.71,15.6291589559443,7230.56293045898,0,0
2006,Pakistan,97.50123729163344,0.47,12.81,0.11,4.96,56.35,17.411462466032,7433.81845310028,0,0
2007,Pakistan,95.45972625848954,0.94,17.54,0.03,5.02,57.2,20.3581214237469,7633.01341022813,0,0
2008,Pakistan,99.4687036562981,1.55,32.69,-0.21,1.93,59.25,23.0514567079442,7649.62263215115,0,0
2009,Pakistan,97.39425413800119,0.54,31.48,-0.02,0.16,51,25.5958603885016,7401.23797505688,0,1
2010,Pakistan,99.89908410044175,0.21,22.55,-0.12,0.18,55.88,29.0941327557255,7611.10733571686,0,1
2011,Pakistan,94.8778697799581,0.28,24.2,NA,0.1,59.5,31.7488501299365,7734.90212445132,0,0
2012,Pakistan,96.19300878577236,0.34,17.8,NA,0.14,59.74,35.2826985798825,7818.16630093263,0,0
1986,Panama,NA,0.86,NA,0.44,6.81,35.67,0,5411.27027157139,0,0
1987,Panama,NA,1.41,NA,0.06,6.66,36.14,0,5508.59818378918,0,0
1988,Panama,NA,1.31,NA,0.06,7.57,37.06,0,5667.18881968796,0,0
1989,Panama,NA,1.18,NA,-0.3,9.22,38.31,0,5782.29155212196,0,0
1990,Panama,NA,0.79,23.06,-0.59,8.1,38.71,0.049581852062188,5853.99140468668,0,0
1991,Panama,NA,0.61,18.37,-0.25,5.69,38.46,0.331622973584281,5839.98555941898,0,0
1992,Panama,40.10062196604185,0.4,15.45,0.01,3.52,39.68,0.277904981759994,5861.15144217138,1,0
1993,Panama,94.81166760714966,0.31,12.69,-0.12,3.02,38.61,0.253387458475413,5866.55447969755,0,0
1994,Panama,99.3243993453388,0.5,13.93,-0.06,4.2,40.4,0.449635166367507,5959.44882588387,0,0
1995,Panama,85.53852326489587,0.55,12.39,-0.01,5.84,42.76,0.782955692962226,6049.1334690679,0,0
1996,Panama,82.91704564790514,0.51,16.44,0.45,5.3,43.04,1.33158612802636,6159.46067792603,0,0
1997,Panama,NA,0.68,22.36,0.2,5.46,44.8,2.03613460163745,6297.33253861861,0,0
1998,Panama,NA,0.79,25.6,-0.04,5.35,45.13,3.12073515478569,6369.29257105243,0,0
1999,Panama,NA,0.77,24.37,0.38,4.97,45.56,4.59500129441564,6494.78475878248,0,0
2000,Panama,99.64905620389202,0.71,23.32,1.79,6.24,49.81,6.69090733369566,6682.76344153284,0,0
2001,Panama,94.03152375724618,0.38,25.75,0.85,3.89,48.6,8.0108140021014,6717.79772703242,0,0
2002,Panama,96.9728162780656,0.19,27.29,-0.58,1.67,47.95,10.4589434184407,6771.22163904373,0,0
2003,Panama,100,0.21,21.98,-0.56,1.13,48.61,12.1399683529482,6871.23594904106,0,0
2004,Panama,100,0.25,15.48,0.02,1.35,51.59,14.0327318252414,7067.2542820758,0,0
2005,Panama,NA,0.41,12.81,-0.02,3.21,53.71,15.6291589559443,7230.56293045898,0,0
2006,Panama,100,0.47,12.81,0.11,4.96,56.35,17.411462466032,7433.81845310028,0,0
2007,Panama,100,0.94,17.54,0.03,5.02,57.2,20.3581214237469,7633.01341022813,0,0
2008,Panama,100,1.55,32.69,-0.21,1.93,59.25,23.0514567079442,7649.62263215115,0,0
2009,Panama,100,0.54,31.48,-0.02,0.16,51,25.5958603885016,7401.23797505688,0,1
2010,Panama,100,0.21,22.55,-0.12,0.18,55.88,29.0941327557255,7611.10733571686,0,1
2011,Panama,100,0.28,24.2,NA,0.1,59.5,31.7488501299365,7734.90212445132,0,0
2012,Panama,98.0872519509068,0.34,17.8,NA,0.14,59.74,35.2826985798825,7818.16630093263,0,0
1986,Peru,NA,0.86,NA,0.44,6.81,35.67,0,5411.27027157139,0,0
1987,Peru,NA,1.41,NA,0.06,6.66,36.14,0,5508.59818378918,0,0
1988,Peru,NA,1.31,NA,0.06,7.57,37.06,0,5667.18881968796,0,0
1989,Peru,NA,1.18,NA,-0.3,9.22,38.31,0,5782.29155212196,0,0
1990,Peru,NA,0.79,23.06,-0.59,8.1,38.71,0.049581852062188,5853.99140468668,0,0
1991,Peru,94.16409890152121,0.61,18.37,-0.25,5.69,38.46,0.331622973584281,5839.98555941898,0,0
1992,Peru,94.09133677795583,0.4,15.45,0.01,3.52,39.68,0.277904981759994,5861.15144217138,1,0
1993,Peru,93.61292770133616,0.31,12.69,-0.12,3.02,38.61,0.253387458475413,5866.55447969755,0,0
1994,Peru,89.520203978705,0.5,13.93,-0.06,4.2,40.4,0.449635166367507,5959.44882588387,0,0
1995,Peru,84.84595332483237,0.55,12.39,-0.01,5.84,42.76,0.782955692962226,6049.1334690679,0,0
1996,Peru,94.56059023410413,0.51,16.44,0.45,5.3,43.04,1.33158612802636,6159.46067792603,0,0
1997,Peru,70.24459277444878,0.68,22.36,0.2,5.46,44.8,2.03613460163745,6297.33253861861,0,0
1998,Peru,67.23378457484152,0.79,25.6,-0.04,5.35,45.13,3.12073515478569,6369.29257105243,0,0
1999,Peru,68.62764410814306,0.77,24.37,0.38,4.97,45.56,4.59500129441564,6494.78475878248,0,0
2000,Peru,80.68317642675056,0.71,23.32,1.79,6.24,49.81,6.69090733369566,6682.76344153284,0,0
2001,Peru,80.24658436316551,0.38,25.75,0.85,3.89,48.6,8.0108140021014,6717.79772703242,0,0
2002,Peru,84.4343991924009,0.19,27.29,-0.58,1.67,47.95,10.4589434184407,6771.22163904373,0,0
2003,Peru,83.86531827819354,0.21,21.98,-0.56,1.13,48.61,12.1399683529482,6871.23594904106,0,0
2004,Peru,85.20367081002061,0.25,15.48,0.02,1.35,51.59,14.0327318252414,7067.2542820758,0,0
2005,Peru,84.5951703871993,0.41,12.81,-0.02,3.21,53.71,15.6291589559443,7230.56293045898,0,0
2006,Peru,90.7822702069335,0.47,12.81,0.11,4.96,56.35,17.411462466032,7433.81845310028,0,0
2007,Peru,62.14945542574157,0.94,17.54,0.03,5.02,57.2,20.3581214237469,7633.01341022813,0,0
2008,Peru,44.63274071498476,1.55,32.69,-0.21,1.93,59.25,23.0514567079442,7649.62263215115,0,0
2009,Peru,47.883485990188234,0.54,31.48,-0.02,0.16,51,25.5958603885016,7401.23797505688,0,1
2010,Peru,47.05797760169581,0.21,22.55,-0.12,0.18,55.88,29.0941327557255,7611.10733571686,0,1
2011,Peru,72.59513007054113,0.28,24.2,NA,0.1,59.5,31.7488501299365,7734.90212445132,0,0
2012,Peru,50.19500595682763,0.34,17.8,NA,0.14,59.74,35.2826985798825,7818.16630093263,0,0
1986,Philippines,NA,0.86,NA,0.44,6.81,35.67,0,5411.27027157139,0,0
1987,Philippines,NA,1.41,NA,0.06,6.66,36.14,0,5508.59818378918,0,0
1988,Philippines,91.05217048637732,1.31,NA,0.06,7.57,37.06,0,5667.18881968796,0,0
1989,Philippines,87.7442624910227,1.18,NA,-0.3,9.22,38.31,0,5782.29155212196,0,0
1990,Philippines,89.58785031011443,0.79,23.06,-0.59,8.1,38.71,0.049581852062188,5853.99140468668,0,0
1991,Philippines,86.61358640841367,0.61,18.37,-0.25,5.69,38.46,0.331622973584281,5839.98555941898,0,0
1992,Philippines,97.02733242376921,0.4,15.45,0.01,3.52,39.68,0.277904981759994,5861.15144217138,1,0
1993,Philippines,93.38779621121817,0.31,12.69,-0.12,3.02,38.61,0.253387458475413,5866.55447969755,0,0
1994,Philippines,91.36349403468029,0.5,13.93,-0.06,4.2,40.4,0.449635166367507,5959.44882588387,0,0
1995,Philippines,80.06943764774157,0.55,12.39,-0.01,5.84,42.76,0.782955692962226,6049.1334690679,0,0
1996,Philippines,83.02065708913531,0.51,16.44,0.45,5.3,43.04,1.33158612802636,6159.46067792603,0,0
1997,Philippines,81.05388986269666,0.68,22.36,0.2,5.46,44.8,2.03613460163745,6297.33253861861,0,0
1998,Philippines,57.76838739308173,0.79,25.6,-0.04,5.35,45.13,3.12073515478569,6369.29257105243,0,0
1999,Philippines,74.25226675058283,0.77,24.37,0.38,4.97,45.56,4.59500129441564,6494.78475878248,0,0
2000,Philippines,83.9093277119041,0.71,23.32,1.79,6.24,49.81,6.69090733369566,6682.76344153284,0,0
2001,Philippines,93.33667046657023,0.38,25.75,0.85,3.89,48.6,8.0108140021014,6717.79772703242,0,0
2002,Philippines,89.94316710607377,0.19,27.29,-0.58,1.67,47.95,10.4589434184407,6771.22163904373,0,0
2003,Philippines,89.74638693234876,0.21,21.98,-0.56,1.13,48.61,12.1399683529482,6871.23594904106,0,0
2004,Philippines,91.4648806628697,0.25,15.48,0.02,1.35,51.59,14.0327318252414,7067.2542820758,0,0
2005,Philippines,96.86648099333524,0.41,12.81,-0.02,3.21,53.71,15.6291589559443,7230.56293045898,0,0
2006,Philippines,65.59767814554253,0.47,12.81,0.11,4.96,56.35,17.411462466032,7433.81845310028,0,0
2007,Philippines,48.72684736466783,0.94,17.54,0.03,5.02,57.2,20.3581214237469,7633.01341022813,0,0
2008,Philippines,42.768473823374585,1.55,32.69,-0.21,1.93,59.25,23.0514567079442,7649.62263215115,0,0
2009,Philippines,64.83240057750554,0.54,31.48,-0.02,0.16,51,25.5958603885016,7401.23797505688,0,1
2010,Philippines,58.873915235801334,0.21,22.55,-0.12,0.18,55.88,29.0941327557255,7611.10733571686,0,1
2011,Philippines,47.94276757380439,0.28,24.2,NA,0.1,59.5,31.7488501299365,7734.90212445132,0,0
2012,Philippines,63.21166809883512,0.34,17.8,NA,0.14,59.74,35.2826985798825,7818.16630093263,0,0
1986,Poland,NA,0.86,NA,0.44,6.81,35.67,0,5411.27027157139,0,0
1987,Poland,NA,1.41,NA,0.06,6.66,36.14,0,5508.59818378918,0,0
1988,Poland,NA,1.31,NA,0.06,7.57,37.06,0,5667.18881968796,0,0
1989,Poland,NA,1.18,NA,-0.3,9.22,38.31,0,5782.29155212196,0,0
1990,Poland,NA,0.79,23.06,-0.59,8.1,38.71,0.049581852062188,5853.99140468668,0,0
1991,Poland,99.3244605684701,0.61,18.37,-0.25,5.69,38.46,0.331622973584281,5839.98555941898,0,0
1992,Poland,89.83492667389586,0.4,15.45,0.01,3.52,39.68,0.277904981759994,5861.15144217138,1,0
1993,Poland,94.29586503625143,0.31,12.69,-0.12,3.02,38.61,0.253387458475413,5866.55447969755,0,0
1994,Poland,97.03552075381168,0.5,13.93,-0.06,4.2,40.4,0.449635166367507,5959.44882588387,0,0
1995,Poland,99.35229019674362,0.55,12.39,-0.01,5.84,42.76,0.782955692962226,6049.1334690679,0,0
1996,Poland,93.59978077382084,0.51,16.44,0.45,5.3,43.04,1.33158612802636,6159.46067792603,0,0
1997,Poland,58.946660319582456,0.68,22.36,0.2,5.46,44.8,2.03613460163745,6297.33253861861,0,0
1998,Poland,46.51787997540967,0.79,25.6,-0.04,5.35,45.13,3.12073515478569,6369.29257105243,0,0
1999,Poland,69.56972016163459,0.77,24.37,0.38,4.97,45.56,4.59500129441564,6494.78475878248,0,0
2000,Poland,67.01284297961917,0.71,23.32,1.79,6.24,49.81,6.69090733369566,6682.76344153284,0,0
2001,Poland,76.27347112800676,0.38,25.75,0.85,3.89,48.6,8.0108140021014,6717.79772703242,0,0
2002,Poland,87.543984809385,0.19,27.29,-0.58,1.67,47.95,10.4589434184407,6771.22163904373,0,0
2003,Poland,85.0233299144661,0.21,21.98,-0.56,1.13,48.61,12.1399683529482,6871.23594904106,0,0
2004,Poland,65.22363601060552,0.25,15.48,0.02,1.35,51.59,14.0327318252414,7067.2542820758,0,0
2005,Poland,53.89919755746552,0.41,12.81,-0.02,3.21,53.71,15.6291589559443,7230.56293045898,0,0
