Date,Australia,Belgium,Bulgaria,Canada,France,Germany,Greece,Hong Kong,Ireland,Italy,Japan,Malaysia,Mexico,Netherlands,New Zealand,Portugal,Singapore,South Africa,Spain,Turkey,UK,US
26/04/2013,1106.41,190.19,102.16,374.14,1684.16,758.86,61.31,39.8,NA,195.93,1.8,57.62,19.07,197,94.27,NA,117.18,50.99,NA,87.88,5292.01,1796.63
29/04/2013,1117.18,189.9,102.87,377.18,1690.17,767.39,60.86,39.98,NA,194.11,1.79,56.99,19.33,202.24,94.39,NA,118.2,51.63,NA,88.71,5344.19,1810.62
30/04/2013,1128.03,193.46,103.03,387.17,1710.89,782.39,63.36,40.34,NA,198.78,1.82,56.9,19.12,203.06,94.3,NA,117.45,51.82,NA,89.54,5342.91,1829.38
01/05/2013,1114.72,193.6,103.12,382.17,1712.13,782.96,63.41,40.34,NA,198.92,1.83,56.9,19.02,203.21,93.98,NA,117.3,51.47,NA,89.64,5339.96,1817.06
02/05/2013,1117.5,191.24,102.2,382.07,1707.78,777.75,65.83,40.75,NA,197.3,1.79,56.39,18.57,201.39,94.03,NA,117.04,52.59,NA,91.38,5331.65,1826.25
03/05/2013,1123.01,193.55,102.47,382.99,1723.41,795.53,66.06,40.85,NA,202.97,1.78,56.75,18.33,198.12,94.45,NA,116.7,53.03,NA,90.9,5410.45,1824.85
06/05/2013,1116.84,191.34,102.47,382.27,1720.37,805.6,65.75,40.79,NA,200.24,1.77,58.2,18.49,197.76,94.1,NA,117.41,52.46,NA,91.81,5397.42,1833.32
07/05/2013,1106.34,193.41,103.09,384.27,1731.68,799.99,65.89,40.79,NA,200.05,1.76,57.9,18.75,199.44,93.87,NA,117.56,52.41,NA,90.61,5470.69,1841.33
08/05/2013,1125.02,195.05,102.61,384.38,1751.63,799.66,70.37,41.06,NA,204.5,1.77,58.21,18.49,200.96,93.52,NA,118.44,54.06,NA,91.37,5546.32,1844.94
09/05/2013,1125.42,193.64,102.97,381.17,1734.32,792.88,68.15,41.33,NA,198.22,1.71,58.03,17.68,199.57,94.35,NA,118.64,53.66,NA,89.88,5543.24,1832.45
10/05/2013,1110.43,192.68,102.14,377.4,1726.3,796.32,64.14,41.58,NA,200.64,1.62,57.54,16.96,197.28,93.17,NA,117.44,52.81,NA,89.19,5522.39,1836.05
13/05/2013,1116.28,193.28,102.44,380.59,1729.86,799.56,64.68,41.92,NA,195.78,1.55,57.31,17.03,200.5,93.4,NA,117.97,52.45,NA,91.09,5524.79,1840.6
14/05/2013,1111.66,192.08,102.47,378.48,1740.92,805.47,64.26,41.41,NA,195.41,1.5,57.42,17.02,203.78,92.64,NA,117.62,51.04,NA,93.02,5531.4,1848.44
15/05/2013,1097.98,188.6,101.51,376.94,1742.16,788.8,63.98,42.27,NA,193.02,1.49,57.1,17.31,202.62,92.51,NA,117.34,51.4,NA,92.21,5661.15,1861.75
16/05/2013,1100.04,189.93,102.16,376.94,1759,796.13,65.25,41.79,NA,194.83,1.52,57.1,18.3,203.02,92,NA,116.84,51.63,NA,94.57,5705.31,1853.71
17/05/2013,1085.79,190.04,101.52,371.75,1755.52,790.4,64.09,41.8,NA,199.11,1.59,57.79,18.2,205.28,90.48,NA,115.99,50.98,NA,95.36,5699.7,1866.42
20/05/2013,1094.05,190.94,101.82,371.53,1768.27,798.12,62.97,41.6,NA,195.97,1.67,57.56,18.05,206.53,90.96,NA,116.05,50.61,NA,94.14,5738.49,1866.13
21/05/2013,1098.1,192.74,102.47,372.21,1781.18,802.17,63.74,40.8,NA,191.91,1.63,57.9,17.99,207.75,90.49,NA,115.24,49.06,NA,91.13,5663.87,1875.34
22/05/2013,1064.57,192.35,101.72,369.26,1766.72,808.95,64.65,40.39,NA,194.67,1.58,57.94,18.02,205.03,90.45,NA,114.58,48.15,NA,93.32,5607.11,1830.31
23/05/2013,1047.42,189.16,101.89,366.85,1731.07,805.83,62.7,39.28,NA,190.36,1.53,57.06,17.69,198.4,90.08,NA,109.89,47.4,NA,91.4,5471.89,1802.11
24/05/2013,1031.93,189.08,102.1,368.33,1738.81,801.21,63.93,39.71,NA,190.11,1.5,57.06,17.84,197.63,88.48,NA,109.96,47.25,NA,91.2,5478.74,1797.4
27/05/2013,1030.33,188.79,98.58,368.93,1741.9,818,62.98,39.61,NA,190.86,1.55,57.15,17.35,198.58,87.86,NA,110.65,46.55,NA,91.13,5465.16,1797.4
28/05/2013,1027.02,186.54,100.02,364.9,1731.02,808.91,61.89,39.71,NA,193.76,1.53,57.33,17.43,198.41,87.66,NA,110.38,45.17,NA,90.73,5474.69,1776.56
29/05/2013,1025.51,187.9,91.82,356.35,1736.98,817.62,61.03,38.12,NA,190.98,1.54,56.73,16.81,196.71,88.03,NA,107.62,44.74,NA,87.15,5372.24,1742.95
30/05/2013,1006.99,188.43,95.13,355.7,1740.84,786.91,61.94,36.63,NA,194.55,1.51,56.17,16.61,196.84,87.87,NA,105.22,41.81,NA,86.56,5382.49,1724.96
31/05/2013,1003.59,187.49,93.57,354.11,1717.89,774.04,68.94,36.75,NA,196,1.5,55.68,17.2,192.02,87.49,129.6,104.18,40.39,NA,85.42,5354.65,1701.89
03/06/2013,998.14,187.17,93.24,351.48,1726.22,774.6,65.02,36.76,NA,190.93,1.5,55.56,17.55,193.32,88.48,130.3,104.67,40.59,NA,81.97,5369.7,1707.84
04/06/2013,993.73,188.59,94.16,347.58,1730.59,790.46,64.52,37.39,NA,193.06,1.5,55.98,18,194.72,85.42,130.71,107.99,42.98,NA,82.34,5400.29,1688.03
05/06/2013,968.71,187.07,95.13,343.78,1720.12,779.36,66,36.55,NA,187.53,1.48,56.19,17.27,190.64,84.71,130.86,106.53,41.81,NA,81.67,5353.69,1672.03
06/06/2013,968.31,186.14,95.91,345.8,1700.35,766.64,64.22,35.97,NA,190.06,1.44,55.62,16.93,189.07,84.64,131.94,105.1,41.65,NA,80.97,5296.37,1703.54
07/06/2013,963.97,187.34,96.97,351.02,1718.59,762.38,64.25,35.8,NA,189.12,1.47,55.73,17.03,189.81,83.74,132.21,104.77,41.85,NA,82.57,5380.96,1700.58
10/06/2013,959.88,185.91,97.37,347.52,1704.25,760.42,63.72,35.5,NA,191.94,1.44,55.45,16.85,188.37,83.04,131.94,103.5,39.33,NA,76.2,5348.7,1684.74
11/06/2013,951.15,184.25,97.7,341.14,1684.19,753.5,65.53,34.1,NA,185.38,1.48,54.84,17.02,186.49,82.45,132.74,101.49,39.28,NA,74.37,5275.23,1659.75
12/06/2013,957.63,186.09,98.03,334.86,1682.66,755.34,61.65,34.09,NA,184.98,1.47,55.06,16.82,185.21,83.38,133.37,101.39,39.63,NA,74.92,5281.11,1635.88
13/06/2013,956.4,184.48,97.61,341.91,1648.8,749.94,61.68,34.75,NA,178.91,1.47,54.85,16.79,182.46,83.26,132.99,100.41,40.9,NA,74.7,5279.03,1683.44
14/06/2013,964.94,186.6,97.65,342.44,1680.06,758.07,64.32,35.82,NA,183.19,1.54,55.62,16.54,187.3,84.16,133.4,101.54,41.45,NA,79.63,5389.41,1688.7
17/06/2013,964.93,187.5,96.4,345.35,1688.53,758.18,65.28,35.78,NA,184.5,1.52,54.89,16.46,187.23,83.24,133.48,101.67,41.73,NA,80.03,5403.31,1690.31
18/06/2013,969.8,187.62,96.34,342.78,1690.92,755.3,68.26,35.82,NA,183.74,1.53,54.37,15.9,187.29,83.34,133.93,101.98,41.37,NA,80.56,5376.11,1696.42
19/06/2013,991.03,188.14,97.39,338.27,1690.25,756.26,67.6,35.63,NA,189.83,1.52,54.75,15.75,187.96,84.29,134.04,102.71,41.12,NA,79.88,5413.18,1642.16
20/06/2013,930.8,182.49,95.64,323.87,1652.2,737.05,67.25,34.08,NA,177.63,1.44,53.93,14.83,178.55,79.93,131.75,97.75,39.03,NA,72.55,5209.36,1575.01
21/06/2013,921.55,180.11,96.97,317.12,1630.94,731.45,73.59,34.3,NA,181.78,1.47,52.45,15.2,173.11,79.11,131.36,96.54,38.4,NA,71.4,5121.23,1597.58
24/06/2013,914.61,177.51,96.73,311.54,1569.12,708.8,73.36,33.88,NA,172.92,1.48,50.85,14.79,168.45,79.69,130.95,93.09,38.47,NA,67.32,4975.03,1587.99
25/06/2013,903.92,177.59,96.29,320.49,1565.77,719.99,70.54,33.55,NA,169.95,1.45,50.61,14.91,173.16,76.6,130.74,93.64,38.73,NA,70.93,5008.47,1616.2
26/06/2013,924.53,179.86,95.87,319.65,1590.85,713.47,69.66,34.72,NA,172.88,1.47,50.79,15.52,177.44,79.56,130.02,95.1,39.75,NA,72.74,5071.74,1634.49
27/06/2013,937.27,180.24,95.62,325.57,1586.83,715.19,70.16,34.48,NA,174.92,1.5,52.09,16.24,177.42,79.14,130.03,96.01,40.57,NA,74.4,5045.61,1663.05
28/06/2013,934.1,178.07,95.51,324.57,1585.33,717.96,70.93,35.07,NA,176.32,1.56,52.34,16.54,179.84,78.55,129.98,97.26,42.27,NA,72.64,5075.79,1653.85
01/07/2013,923,176.86,94.63,326.02,1582.22,709.46,68.34,35.07,NA,173.09,1.54,51.69,16.67,177.95,79.42,130.36,97.38,42.69,NA,75.06,5122.99,1645.47
02/07/2013,945.3,181.52,95.65,326.42,1612.95,722.03,71.62,35.17,NA,180.58,1.55,51.66,16.44,179.88,79.6,130.34,98.33,41.95,NA,75.33,5187.25,1668.05
03/07/2013,917.41,179,94.04,325.16,1595.48,712.29,70.48,34.81,NA,176.26,1.56,51.84,16.03,178.58,79.2,129.71,96.82,39.92,NA,71.7,5176.19,1653.32
04/07/2013,933.9,179.34,91.98,323.67,1598.63,712.92,69.58,35,NA,180.92,1.55,51.39,16.3,180.27,79.85,129.13,97.33,40.61,NA,73.69,5267.88,1653.32
05/07/2013,938.51,177.58,91.22,322.6,1591.96,713.76,67.48,35.04,NA,174.56,1.53,51.1,15.79,178.73,79.08,128.34,96.89,39.97,NA,72.17,5224.54,1644.91
08/07/2013,928.57,178.63,91.67,318.75,1610.45,719.02,68.92,34.84,NA,175.63,1.52,50.45,15.93,180.86,80.14,128.65,94.88,39.65,NA,71.51,5305.79,1649.08
09/07/2013,947.71,178.07,90.85,320.54,1611.84,715.47,68.5,35.03,NA,176.49,1.51,50.54,16.2,183.3,81.48,127.86,95.4,40.38,NA,70.6,5349.16,1670.6
10/07/2013,940.67,179.15,91.67,320.59,1618.26,712.62,68.88,35.03,NA,175.37,1.52,51.06,16.29,183.18,81.2,128.57,95.77,40.51,NA,67.83,5360.47,1670.53
11/07/2013,933.47,184.22,92.85,331.19,1666.22,725.16,69.46,35.7,NA,179.06,1.56,50.9,16.43,189.31,81.75,130.41,99.11,41.35,NA,69.23,5508.92,1716.45
12/07/2013,921.43,183.22,92.76,331.01,1667.58,727.69,69.93,35.78,NA,176.42,1.58,50.23,16.31,189.15,81.67,130.53,99.37,41.85,NA,70.84,5477.37,1707.49
15/07/2013,926.01,184.18,92.64,329.65,1675.89,730.17,68.3,35.39,NA,181.84,1.57,50.19,16.38,190.63,82.12,130.48,99.2,42.26,NA,73.31,5506.34,1711.5
16/07/2013,941.2,184.94,93.49,329.85,1675.67,734.15,68.67,35.24,NA,179.42,1.57,50.16,16.64,188.84,82.48,131.37,99.42,42.37,NA,73.44,5491.29,1709.59
17/07/2013,932.46,184.65,92.55,330.1,1665.94,729.85,68.14,35.15,NA,180.97,1.54,49.69,16.84,187.65,82.87,130.93,98.63,42.57,NA,74.4,5438.38,1716.47
18/07/2013,932.44,185.49,92.74,329.34,1673.95,732.12,68.63,34.96,130.92,183.05,1.54,49.39,17.06,189.32,82.11,130.91,98.53,42.72,NA,72.32,5514.27,1729.04
19/07/2013,937.67,186.94,93.16,330.2,1685.28,738.24,68.48,34.63,137.36,182.57,1.52,48.95,16.96,191.04,82.46,131.39,98.2,42.97,NA,71.85,5567.41,1726.55
22/07/2013,940.03,188.02,93.39,328.4,1704.7,746.57,68.97,34.42,140.34,183.73,1.54,49.38,16.76,193.32,82.28,131.93,98.95,42.92,NA,72.39,5618.8,1731.42
23/07/2013,936.87,188.52,94.33,329.92,1704.34,739.68,69.5,35.24,140.6,180.94,1.54,48.55,16.95,191.12,82.74,132.18,99.92,43.18,NA,71.41,5595.68,1730.66
24/07/2013,938.94,189.4,94.22,325.15,1695.22,751,70.4,35,138,179.79,1.53,48.48,16.71,191.17,82.61,132.36,100.15,43.16,NA,71.01,5543.55,1695.07
25/07/2013,950.84,189.28,95.52,325.46,1693.4,746.83,70.8,34.93,138.29,179.97,1.54,47.69,16.65,190.64,83.41,132.34,99.58,42.69,NA,70.55,5453.84,1695.81
26/07/2013,955.93,189.61,93.81,324.27,1701.4,751.76,71.06,34.86,138.36,178.4,1.55,47.7,16.47,190.98,83.72,132.63,99.81,42.35,NA,69.92,5461.38,1698.89
29/07/2013,954.19,189.02,93.8,325.42,1690.56,750.62,69.58,34.82,138.17,178.14,1.53,47.32,16.13,191.13,82.88,132.53,98.9,41.7,NA,71.18,5443.77,1685.67
30/07/2013,930.57,189.35,94.17,324.56,1695.65,753.04,70.89,34.71,138.54,180.59,1.5,47.53,15.78,189.49,82.65,132.51,98.1,41.51,NA,72.75,5438.45,1684.54
31/07/2013,908.57,188.19,94.24,322.3,1685.04,749.18,70.22,34.64,138.43,184.72,1.48,46.43,15.81,188.83,82.72,132.78,96.81,41.47,NA,71,5444.95,1659.56
01/08/2013,903.29,191.12,94.21,315.88,1723.85,762.54,70.39,34.9,138.35,198.91,1.52,47.21,15.87,191.95,81.93,132.33,97.25,40.85,NA,71.55,5534.47,1651.85
02/08/2013,897.83,190.12,94.39,315.52,1715.9,764.04,71.06,34.99,138.86,189.89,1.53,47.32,15.75,192.53,82.2,132.82,97.15,41.51,NA,72.82,5506.74,1644.53
05/08/2013,890.28,191.25,93.64,314.57,1717.84,771.7,71.44,35.15,140.83,191.24,1.54,47.55,15.73,193.84,81.66,132.39,97.65,41.97,NA,73.23,5495.05,1641.86
06/08/2013,913.92,192,94.11,313.75,1725.3,777.62,72.83,34.95,141.32,195.17,1.54,46.95,15.79,195.43,82.69,133.09,97.46,42.21,NA,73.42,5497.32,1635.85
07/08/2013,905.06,191.21,93.86,313.38,1716.69,772.06,72.37,34.89,142.88,192.38,1.54,46.88,15.68,192.26,83.38,133.18,97.25,42.21,NA,73.37,5433.31,1629.35
08/08/2013,932.29,192.06,94.06,315.67,1722.33,755.13,74.27,34.64,143.59,189.51,1.54,46.88,15.73,192.91,84.81,133.84,97.83,42.27,NA,73.79,5460.92,1629.81
09/08/2013,935.98,191.44,93,319.74,1709.16,756.88,75.1,34.47,142.01,189.95,1.55,46.88,15.44,189.16,85.32,133.5,97.97,42.63,NA,73.9,5437.93,1644.88
12/08/2013,932.68,190.91,91.69,318.15,1702.44,755.96,77.83,34.53,144.41,187.38,1.54,46.74,15.39,187.55,85.13,132.93,97.15,41.57,NA,74.22,5378.94,1632.17
13/08/2013,922.75,189.74,92.52,317.46,1705.68,747.99,78.51,34.84,143.2,187.96,1.52,47.13,15.53,187.91,84.4,132.36,96.64,40.98,NA,73.47,5414.34,1608.43
14/08/2013,920.46,189.71,92.99,313.32,1701.31,752.61,76.14,34.84,141.1,185.13,1.54,46.58,15.82,188.67,85.27,132.65,95.56,41.84,NA,73.55,5413.73,1605.15
15/08/2013,915.52,188.18,92.81,310.68,1684.17,752.63,76.06,34.55,144.56,184.93,1.55,46.87,15.29,185.99,85.46,132.51,95.18,41.22,NA,72.56,5322.63,1575.8
16/08/2013,920.9,190.45,93.39,312.32,1699.53,751.6,73.97,33.99,145.44,189.22,1.53,46.11,15.06,187.22,85.89,133.31,95.08,41.19,NA,73.06,5398.67,1538.61
19/08/2013,909.65,191.55,93.64,312.03,1699.68,756.04,73.05,33.84,147.83,187.83,1.53,46.08,14.51,187.23,85.13,133.5,93.14,38.66,NA,71.49,5371.41,1518.44
20/08/2013,906.21,191.77,94.01,313.41,1696.28,760.05,72.95,33.24,147.69,186.82,1.54,45.38,14.85,185.82,84.02,134.25,91.48,37.25,NA,71.8,5374.58,1552.71
21/08/2013,907.25,189.93,93.65,306.87,1683.49,754.62,73.1,33.06,146.92,182.25,1.52,44.81,14.48,182.51,82.7,133.77,91.5,35.73,NA,69.71,5308.62,1549.86
22/08/2013,901.43,189.64,93.41,305.25,1682.14,753.31,72.51,32.62,148.86,183.37,1.48,43.08,14.22,182.04,82.19,133.44,90.5,34.96,NA,68.25,5277.9,1557.04
23/08/2013,901.68,190.17,93.84,308.39,1687.85,758.7,73.86,32.96,149.87,184.78,1.48,43.98,14.2,184.48,81.79,134.02,90.99,36.79,NA,67.77,5348.28,1576.27
26/08/2013,908.78,189.73,93.15,305.85,1683.61,754.9,72.68,33.48,148.34,180.86,1.48,43.04,13.82,184.67,82.61,133.74,91.06,36.91,NA,68.29,5343.14,1572.05
27/08/2013,901.43,188.68,93.66,308.27,1657.93,754.46,71.14,33.47,148.55,178.13,1.48,41.85,13.42,180.05,82.28,133.92,90.1,36.93,NA,63.95,5274.88,1566.62
28/08/2013,897.12,188.05,93.03,305.49,1641.63,748.33,70.45,33.01,149.17,177.19,1.46,41.72,13.51,178.87,82.5,133.4,90.08,36.74,NA,60.28,5260.46,1558.09
29/08/2013,893.41,184.51,92.42,305.06,1617.01,737.47,69.63,32.86,150.27,174.66,1.45,42.87,13.55,176.97,81.27,132.23,90.22,37.15,NA,60.57,5233.64,1561.18
30/08/2013,891.47,183.02,92.62,303.21,1628.75,737.25,65.79,33,149.84,176.42,1.47,43.73,14.61,175.27,81.63,131.85,90.47,37.78,NA,60.32,5198.84,1551.67
02/09/2013,903.96,184.35,92.39,303.38,1630.23,743.79,65.51,33.3,153.47,179.68,1.46,44.15,14.15,179.45,82.51,131.88,91.33,39.1,NA,63.02,5338.33,1551.67
03/09/2013,915.92,181.34,91.5,305.19,1613.37,738.16,64.54,33.5,143.53,177.72,1.48,44.2,13.74,174.03,82,131.56,91.84,37.64,NA,60.65,5178.74,1537.71
04/09/2013,917.88,182.29,92.79,307.37,1608.28,743.88,66.26,32.86,146.01,178.01,1.48,44.13,13.58,174.01,82.96,131.96,90.96,37.44,NA,62.31,5193.87,1548.19
05/09/2013,902.84,181.46,92.73,305.96,1603,745.76,68.27,32.75,149.07,177.13,1.47,44.41,13.5,173.48,82.09,131.17,90.14,37.49,NA,62.9,5210.44,1532.92
06/09/2013,910.42,182.75,93.01,308.15,1605.56,753.43,68.88,32.21,144.74,178.59,1.48,44.24,14.2,175.69,82.94,131.57,90.44,39.33,NA,64.77,5230.36,1561.56
09/09/2013,918.35,183.17,93.9,310.03,1618.57,752.67,70.99,32.34,148.19,179.13,1.52,44.74,14.71,175.18,82.63,132.51,91.19,39.32,NA,67.27,5283.97,1592.9
10/09/2013,926.25,183.45,94.01,312.65,1634.49,748.42,71.78,31.89,144.73,184.65,1.55,45.19,14.86,180.34,82.86,132.65,91.52,40.08,NA,68.93,5387.97,1590.03
11/09/2013,930.76,183.82,94.44,314.13,1646.44,750.43,72.17,32.47,145.11,186.61,1.58,45.84,14.88,181.58,82.65,133,91.59,40.63,NA,67.81,5416.19,1599.02
12/09/2013,924.44,185.5,94.39,312.85,1648.14,754.57,71.6,32.38,151.24,186.38,1.59,45.99,14.59,184.07,83.19,133.08,91.91,41.28,NA,68.35,5449.69,1586.77
13/09/2013,926.26,184.96,93.84,313.04,1644.3,750.84,70.73,32.59,144.65,186.22,1.59,45.46,14.79,181.79,83.12,132.58,92.07,41,NA,67.21,5516.11,1591.91
16/09/2013,938.52,187.72,94.5,317.71,1662.76,771.55,71.33,33.39,145.66,187.7,1.6,45.45,14.92,185.71,83.2,133.51,94.83,41.67,NA,70.18,5583.86,1608.71
17/09/2013,940.15,187.24,94.51,317.83,1657.53,774.55,72.94,33.73,149.26,187.26,1.59,46.61,14.91,185.84,83.77,133.47,94.59,41.84,NA,69.78,5541.46,1605.66
18/09/2013,942.76,186.16,94.67,322.34,1661.32,774.82,71.61,33.58,148.03,183.5,1.6,46.91,15.15,185.2,83.09,133.46,95.12,41.48,NA,69.77,5495.51,1660.3
19/09/2013,969.44,190.73,95.38,327.15,1706.04,799.03,74.1,34.94,151.43,185.11,1.64,48.89,15.34,195.17,85.29,135.41,99.12,42.84,NA,74.07,5635.63,1654.8
20/09/2013,955.33,192.52,95.88,318.76,1713.49,801.61,77.54,34.94,151.06,184.22,1.61,48.16,14.89,194.05,85,135.08,98.53,41.95,NA,72,5613.03,1624.85
23/09/2013,960.28,190.88,95.67,320.14,1699.64,797.53,73.83,34.48,150.25,186.55,1.62,47.97,14.85,191.97,84.9,134.91,97.67,42.12,NA,71.28,5587.99,1615.24
24/09/2013,953.41,190.01,95.21,320.37,1704.23,796.09,77.24,34.21,145.96,186.78,1.63,47.71,14.38,192.99,83.14,134.91,97.05,42.07,NA,70.6,5593.79,1602.92
25/09/2013,951.43,190.92,95.25,320,1707.22,793.87,77.53,34.4,147.35,188,1.67,46.89,14.16,193.03,83.67,135.05,97.54,42.65,NA,70.28,5622.68,1609.07
26/09/2013,945.91,190.92,95.04,316.26,1717.85,786.6,76.35,34.51,147.07,187.58,1.66,47,14.08,192.15,83.75,134.8,97.58,41.74,NA,69.86,5645.74,1615.87
27/09/2013,947.21,192.34,95.44,318.03,1727.7,789.05,77.41,34.79,147.6,186.77,1.7,46.92,13.76,193.75,84.05,135.4,97.44,41.49,NA,68.94,5655.72,1607.47
30/09/2013,945.63,192.44,95.02,318.82,1733.63,785.11,76.97,34.95,145.21,179.77,1.71,46.39,13.71,193.02,84.25,135.35,96.23,41.46,NA,69.71,5643.32,1590.22
01/10/2013,952.58,195.47,95.03,317.17,1736.09,797.08,78.67,34.96,146.32,183.25,1.68,46.43,13.88,194.31,83.88,135.24,97.24,41.41,NA,70.88,5715.27,1612.71
02/10/2013,958.93,194.46,95.83,316.52,1739.81,798.8,78.53,34.49,148.26,186.43,1.64,46.43,13.61,193.98,83.89,135.89,97.3,41.36,NA,70.18,5683.94,1615.67
03/10/2013,962.71,195.07,96.34,314.75,1736.97,795.57,78.72,34.12,148.62,182.01,1.66,46.96,13.02,194.14,83.95,136.22,96.92,41.09,NA,70.33,5658.18,1589.87
04/10/2013,965.7,194.02,95.76,313.13,1737.33,799.19,79.6,34.43,152.02,183.04,1.66,46.9,12.96,194.7,84.34,135.94,96.4,41.21,NA,71.34,5623.34,1587.58
07/10/2013,961.57,193.78,95.81,316.05,1733.39,793.91,79.97,34.23,149.28,187.75,1.64,46.61,13.14,191.01,83.83,135.7,96.37,41.32,NA,70.59,5603.88,1592.66
08/10/2013,958.08,194.35,96.49,313.89,1732.21,796.94,80.12,34.47,147.09,184.47,1.65,46.34,13.47,191.21,83.83,135.95,96.63,41.46,NA,71.17,5573.91,1575.72
09/10/2013,955.75,192.51,95.8,314.07,1722.72,796.6,79.65,34.16,144.99,184.69,1.68,46.24,13.65,190.86,83.93,135.14,96.04,41.25,NA,71.57,5527.91,1575.49
10/10/2013,956.97,194.4,95.85,313.83,1741.14,807,80.1,34.64,147.52,191.22,1.66,46.16,14.39,195.37,83.41,135.21,96.83,41.72,NA,73.45,5660.52,1613.95
11/10/2013,970.36,195.55,96.13,312.59,1752.71,806.4,80.23,34.96,145.49,191,1.66,46.53,14.46,196.38,84.83,135.61,97.48,41.91,NA,73.36,5703.75,1629.56
14/10/2013,970.98,196.31,96.36,313.77,1765.26,804.37,80.69,34.96,148.22,190.79,1.67,46.67,14.34,197.85,85.56,135.85,97.44,41.69,NA,73.55,5764.08,1628.26
15/10/2013,981.95,195.53,96.08,315.46,1763.21,802.91,79.37,34.77,148.54,190.47,1.66,46.67,14.52,197.08,85.79,135.02,97.55,41.83,NA,73.64,5786.97,1623.16
16/10/2013,980.87,196.56,95.75,318.33,1770.35,804.86,80.02,34.88,149.63,190.16,1.64,46.56,14.59,198.54,85.66,134.9,96.99,42.56,NA,74.06,5816.2,1656.04
17/10/2013,992.05,199.11,97.67,323.75,1800.72,816.94,81.67,35.13,149.93,194.51,1.67,46.9,14.53,202.17,86.44,136.62,97.81,42.92,NA,74.46,5943.09,1682.67
18/10/2013,1004.08,200.23,98.48,329.64,1799.7,814.45,82.7,35.33,149.15,197.97,1.67,46.9,14.69,204.75,85.7,136.94,98.8,43.8,NA,74.41,5976.04,1677.61
21/10/2013,1003.41,200.1,97.49,327.02,1795.73,814.92,90.01,35.47,149.19,198.89,1.68,46.47,14.52,201.77,85.97,136.74,98.79,43.59,NA,75.43,5964.63,1668.46
22/10/2013,1009.55,200.81,99.89,328.59,1810.01,816.77,97.71,35.36,147.75,199.95,1.67,46.69,14.88,205.38,86.14,137.72,98.94,43.72,NA,75.9,6000.06,1686.01
23/10/2013,998.38,201.4,100.12,326.23,1821.82,816.08,94.83,35.47,144.09,199.87,1.69,46.61,14.89,205.9,85.97,137.81,98.96,43.63,NA,74.79,6009.66,1686.63
24/10/2013,994.42,202.58,100.34,325.04,1833.6,821.3,95.39,35.13,148.7,202.48,1.68,46.5,14.93,207.88,84.96,138.02,99.37,43.63,NA,74.83,6049.14,1687.24
25/10/2013,990.25,202.47,100.03,325.01,1831.4,819.98,97.65,35.33,148.97,199.95,1.67,46.58,15.81,208.04,84.16,137.92,99.78,43.29,NA,74.71,6064.86,1703.26
28/10/2013,995.41,202.4,99.51,324.62,1831.33,819.33,97.59,35.52,150.39,195.6,1.67,46.74,15.99,208.03,84.06,137.84,99.6,43.22,NA,76.41,6046.79,1690.67
29/10/2013,984.66,202.88,99.95,323.57,1830.56,816.31,97.47,35.46,150.21,197.57,1.67,46.38,15.56,209.09,83.61,137.68,99.71,42.97,NA,76.17,6057.82,1674.76
30/10/2013,980.26,201.22,100.33,320.57,1816.37,813,96.43,35.5,150.22,197.03,1.68,46.28,15.44,205.57,83.11,137.69,100.15,43.38,NA,75.17,6034.96,1661.99
31/10/2013,982.75,199.14,98.85,322.25,1794.19,796.44,93.85,35.6,148.31,199.49,1.67,46.24,15.53,203.19,83.42,135.93,99.65,42.86,NA,75.46,5960.18,1650.46
01/11/2013,977.78,197.49,97.77,323.01,1780.31,806.07,95.27,35.54,144.69,197.51,1.66,46.15,15.2,201,82.95,134.86,99.21,41.65,NA,73.01,5860.15,1660.73
04/11/2013,982.99,198.08,98.94,324.2,1786.72,804.55,93.88,35.36,147.38,197.06,1.66,46.07,15.06,201.5,83.8,135.08,98.91,41.19,NA,73.11,5896.35,1662.42
05/11/2013,987.87,199.01,100.12,319.21,1779.66,808.36,93.84,35.53,146.99,193.78,1.66,46.07,14.87,201.48,84.12,134.73,98.38,40.84,NA,72.09,5865.93,1634.44
06/11/2013,982.06,198.85,100.84,317.25,1797.19,807.12,93.38,35.27,147.32,193.42,1.64,46.23,14.5,202.03,84.36,135.25,98.57,40.86,NA,72.05,5873.73,1636.28
07/11/2013,978.1,197.27,100.6,314.08,1786.99,783.82,93.71,35.21,143.56,194.65,1.61,46.27,14.66,199.1,83.46,133.81,98.13,40.95,NA,71.99,5863.92,1612.82
08/11/2013,972.55,195.82,100.43,310.98,1785.53,777.75,91.95,34.84,145.63,197.81,1.61,46.38,14.54,197.55,83.78,133.48,97.93,40.39,NA,70.93,5847.08,1593.81
11/11/2013,973.28,197.39,100.96,310.5,1793.73,777.19,90.4,35.13,143.82,199.55,1.61,45.98,14.69,199.49,83.59,134.06,97.23,39.56,NA,71.13,5870.21,1593.57
12/11/2013,973.09,197.02,101.44,310.05,1795.86,782.65,87.61,35.37,146.59,196.87,1.61,45.64,15.03,199.52,84.5,134.35,96.8,39.46,NA,70.27,5861.74,1585.67
13/11/2013,961.17,195.93,101.17,312.36,1776.74,769.05,87.92,35.35,144.09,193.98,1.61,45.42,15.15,197.85,83.99,134.03,96.44,39.35,NA,65.55,5809.86,1595.86
