Country,Year,LHS_div_eq,TED,VIX,SENT,FEDFUNDS,INTERNET,ERM,Euro,US_bond_spread,Credit_to_GDP,Market_cap_to_GDP,Num_public_firms,Trade_to_GDP,Turnover_Domest_Total,Agg_Fin_Risk,Agg_Econ_Risk,Agg_Pol_Risk,Life_Exp,Internet_Usage,Equity_Liq,Dev_PC1
Switzerland,2005,34.0747790898,0.41,12.81,-0.02,3.21,15.6291589559,0,0,0.66,150.2361698089,230.3350997857,284,100.6150981345,6.0347854708,46.04,43.83,89.25,81.23658537,70.1,0.2719073738,0.9041028070756599
Switzerland,2006,26.7139153061,0.47,12.81,0.11,4.96,17.411462466,0,0,0.95,154.5354931318,282.5132235141,256,104.938636237,6.7022838034,45.38,45.29,89,81.4902439,75.7,0.2651118273,2.3475287290154534
Switzerland,2007,26.2234729766,0.94,17.54,0.03,5.02,20.3581214237,0,0,0.94,157.894005388,266.9953640926,257,111.8949761001,98.7923179629,44.71,46.04,88.92,81.74146341,77.2,0.2532164527,1.8463299733818128
Switzerland,2008,26.8333785167,1.55,32.69,-0.21,1.93,23.0514567079,0,0,1.21,150.0237938318,159.6118716149,253,115.3650963078,160.4807743348,43.62,45.09,88.42,81.99268293,79.2,0.2692286494,2.0919809299789955
Switzerland,2009,27.3860584983,0.54,31.48,-0.02,0.16,25.5958603885,0,1,3.09,159.413949782,197.3365768301,257,107.3220900013,72.3799128709,43.37,40.08,86.66,82.04390244,81.3,0.3139528791,2.267830655546625
Switzerland,2010,21.3661696976,0.21,22.55,-0.12,0.18,29.0941327557,0,1,0.99,158.6102755697,211.5172795931,246,117.771542928,71.2054006725,44.71,43.17,86,82.24634146,83.9,0.2975984535,3.4340683782974364
Switzerland,2011,21.2012683568,0.28,24.2,NA,0.1,31.7488501299,0,0,1.05,160.7232835626,156.4774769441,246,123.0764293371,75.9882313979,44.42,44.22,86.67,82.69512195,85.19302818,0.3037273046,3.539089337124213
Switzerland,2012,11.7792172191,0.34,17.8,NA,0.14,35.2826985799,0,0,1.38,167.4421988489,185.4644654594,238,124.2433682106,47.9948752064,45.3,43.38,87.71000000000001,82.69756098,85.2,0.220224008,3.6161337868102383
Taiwan,1986,94.0633391855,0.86,NA,0.44,6.81,0,0,0,1.39,NA,NA,NA,NA,NA,43.21,39.2,74,NA,NA,NA,NA
Taiwan,1987,98.7439875579,1.41,NA,0.06,6.66,0,0,0,1.36,NA,NA,NA,NA,NA,45.5,42.35,77,NA,NA,NA,NA
Taiwan,1988,91.1042717545,1.31,NA,0.06,7.57,0,0,0,1.19,NA,NA,NA,NA,NA,46.59,41.51,77.67,NA,NA,0.1283524904,NA
Taiwan,1989,98.2705708142,1.18,NA,-0.3,9.22,0,0,0,1.03,NA,NA,NA,NA,NA,46,39,76,NA,NA,0.15,NA
Taiwan,1990,100,0.79,23.06,-0.59,8.1,0.0495818521,0,0,0.95,NA,NA,NA,NA,NA,45.75,34.34,74.34,NA,NA,0.1417624521,NA
Taiwan,1991,99.4121949316,0.61,18.37,-0.25,5.69,0.3316229736,0,0,1.41,NA,NA,NA,NA,NA,45.83,29.23,71.59,NA,NA,0.1639846743,NA
Taiwan,1992,97.5622406484,0.4,15.45,0.01,3.52,0.2779049818,1,0,0.93,NA,NA,NA,NA,NA,45.96,32.25,76.33,NA,NA,0.2266588373,NA
Taiwan,1993,100,0.31,12.69,-0.12,3.02,0.2533874585,0,0,0.76,NA,NA,NA,NA,NA,44.42,32.41,77.92,NA,NA,0.1964017991,NA
Taiwan,1994,99.9263969832,0.5,13.93,-0.06,4.2,0.4496351664,0,0,0.73,NA,NA,NA,NA,NA,43.88,32.12,79.5,NA,NA,0.1901306241,NA
Taiwan,1995,100,0.55,12.39,-0.01,5.84,0.782955693,0,0,0.62,NA,NA,NA,NA,NA,43.67,32.12,77.17,NA,NA,0.1845748988,NA
Taiwan,1996,98.4368152772,0.51,16.44,0.45,5.3,1.331586128,0,0,0.66,NA,NA,NA,NA,NA,43.41,31.91,79.34,NA,NA,0.2023980988,NA
Taiwan,1997,96.7598810164,0.68,22.36,0.2,5.46,2.0361346016,0,0,0.67,NA,NA,NA,NA,NA,42.79,37.3,81.04,NA,NA,0.1662352007,NA
Taiwan,1998,87.0169295146,0.79,25.6,-0.04,5.35,3.1207351548,0,0,0.58,NA,NA,NA,NA,NA,40.71,42,81.42,NA,NA,0.161961417,NA
Taiwan,1999,97.8316118553,0.77,24.37,0.38,4.97,4.5950012944,0,0,1.05,NA,NA,NA,NA,NA,45.09,42.37,80.76,NA,NA,0.1865743541,NA
Taiwan,2000,93.5339464437,0.71,23.32,1.79,6.24,6.6909073337,0,0,0.55,NA,NA,NA,NA,NA,45,44.09,77.33,NA,NA,0.1368031052,NA
Taiwan,2001,93.3698148483,0.38,25.75,0.85,3.89,8.0108140021,0,0,0.78,NA,NA,NA,NA,NA,44.62,42.3,76.72,NA,NA,0.1684034356,NA
Taiwan,2002,95.5321531578,0.19,27.29,-0.58,1.67,10.4589434184,0,0,1.32,NA,NA,NA,NA,NA,45.46,41.34,78.12,NA,NA,0.1525891788,NA
Taiwan,2003,90.2711001236,0.21,21.98,-0.56,1.13,12.1399683529,0,0,1.18,NA,NA,NA,NA,NA,47.17,42.92,76,NA,NA,0.1791779008,NA
Taiwan,2004,82.6224934451,0.25,15.48,0.02,1.35,14.0327318252,0,0,0.9,NA,NA,NA,NA,NA,47,43.09,76.09,NA,NA,0.1731604189,NA
Taiwan,2005,91.7841627087,0.41,12.81,-0.02,3.21,15.6291589559,0,0,0.66,NA,NA,NA,NA,NA,45.87,42.62,78.47,NA,NA,0.1626670126,NA
Taiwan,2006,82.7999538074,0.47,12.81,0.11,4.96,17.411462466,0,0,0.95,NA,NA,NA,NA,NA,45.8,41.96,76.62,NA,NA,0.1442307692,NA
Taiwan,2007,66.0518890484,0.94,17.54,0.03,5.02,20.3581214237,0,0,0.94,NA,NA,NA,NA,NA,45.17,42.5,74.25,NA,NA,0.1439092623,NA
Taiwan,2008,69.2897804105,1.55,32.69,-0.21,1.93,23.0514567079,0,0,1.21,NA,NA,NA,NA,NA,45.21,42.34,79.39,NA,NA,0.1205843248,NA
Taiwan,2009,78.6072821563,0.54,31.48,-0.02,0.16,25.5958603885,0,1,3.09,NA,NA,NA,NA,NA,45.71,34.92,78.67,NA,NA,0.1262365914,NA
Taiwan,2010,74.9241508521,0.21,22.55,-0.12,0.18,29.0941327557,0,1,0.99,NA,NA,NA,NA,NA,46.38,41.05,78.92,NA,NA,0.1266499342,NA
Taiwan,2011,82.4256925566,0.28,24.2,NA,0.1,31.7488501299,0,0,1.05,NA,NA,NA,NA,NA,45.67,42.96,79.92,NA,NA,0.1391363046,NA
Taiwan,2012,88.8324326356,0.34,17.8,NA,0.14,35.2826985799,0,0,1.38,NA,NA,NA,NA,NA,45.54,40.71,78.46000000000001,NA,NA,0.1539515779,NA
Thailand,1986,NA,0.86,NA,0.44,6.81,0,0,0,1.39,56.8620166244,NA,92,49.1708546818,NA,31.21,29.71,54.5,68.63160976,0,NA,NA
Thailand,1987,90.5848332226,1.41,NA,0.06,6.66,0,0,0,1.36,59.5053215418,NA,102,57.2279844893,NA,32.5,30,55,69.24990244,0,NA,NA
Thailand,1988,80.1963493995,1.31,NA,0.06,7.57,0,0,0,1.19,64.1091258286,NA,122,67.4134705069,NA,36.59,30.18,58.63,69.7275122,0,0.3961685824,NA
Thailand,1989,98.3083205733,1.18,NA,-0.3,9.22,0,0,0,1.03,71.9409525279,31.9512521196,145,72.4069335209,55.1079356086,38.78,28.58,58.57,70.05241463,0,0.6052197802,NA
Thailand,1990,99.278405817,0.79,23.06,-0.59,8.1,0.0495818521,0,0,0.95,83.3690519208,23.9663764687,159,75.7823643645,76.9374057625,39.5,33.24,59.83,70.23060976,0,0.5299145299,NA
Thailand,1991,98.3778474786,0.61,18.37,-0.25,5.69,0.3316229736,0,0,1.41,89.0962170534,38.7532121112,270,78.4711349774,50.9625917082,38.25,28.46,55.24,70.287243900000007,5.22e-5,0.5591381798,NA
Thailand,1992,99.7752170639,0.4,15.45,0.01,3.52,0.2779049818,1,0,0.93,98.4694725774,51.392396014,315,77.9546456926,124.7339219216,39.09,28.21,60,70.27307317,3.43725e-4,0.5690716572,NA
Thailand,1993,91.2809491955,0.31,12.69,-0.12,3.02,0.2533874585,0,0,0.76,108.009473442,99.4018283921,347,77.7458074136,67.9854291543,39.29,28.17,65,70.23743902,0.013580966,0.5418854359,NA
Thailand,1994,100,0.5,13.93,-0.06,4.2,0.4496351664,0,0,0.73,125.6789303595,86.6492351637,1689,81.2489529938,63.756504419,39.71,28.5,67.5,70.20702439,0.038614321,0.5277972028,NA
Thailand,1995,100,0.55,12.39,-0.01,5.84,0.782955693,0,0,0.62,138.7868121251,82.8679638603,416,89.7562813433,41.9979827156,40.54,28.46,67.01,70.20060976,0.074825338,0.5670776592,NA
Thailand,1996,100,0.51,16.44,0.45,5.3,1.331586128,0,0,0.66,146.3120567678,52.8299115389,454,84.27412983,6.901557034,41,30.56,72.3,70.22787805,0.115472136,0.5505640748,NA
Thailand,1997,97.0211364921,0.68,22.36,0.2,5.46,2.0361346016,0,0,0.67,166.5040754313,15.2391590492,431,95.0520126217,77.1426985945,35.87,32.9,75.34,70.28239024,0.360522185,0.5838857888,NA
Thailand,1998,66.7305964462,0.79,25.6,-0.04,5.35,3.1207351548,0,0,0.58,153.4056618241,30.1317063838,418,100.2403458087,66.1867493781,31.83,28.84,68.25,70.36263415,1.091218985,0.6532809545,NA
Thailand,1999,75.9376338582,0.77,24.37,0.38,4.97,4.5950012944,0,0,1.05,127.7174345346,45.1385742543,392,100.7063938297,65.2489875657,37.38,36.26,68.66,70.47556098,2.426242432,0.6107411244,NA
Thailand,2000,86.8444034819,0.71,23.32,1.79,6.24,6.6909073337,0,0,0.55,105.1217389641,23.1164382922,381,121.297883575,66.1630398324,38.46,38.75,71.92,70.63407317,3.689041279,0.6748274162,NA
Thailand,2001,90.8860090483,0.38,25.75,0.85,3.89,8.0108140021,0,0,0.78,93.0784471432,29.8787632405,382,120.2676962619,86.3886556504,38.12,38.09,72.05,70.84904878,5.556326121,0.7010399562,NA
Thailand,2002,90.2808165297,0.19,27.29,-0.58,1.67,10.4589434184,0,0,1.32,96.8693914876,33.8824062355,398,114.9697430211,90.7174609202,39.96,38.14,72.43,71.1182439,7.531250335,0.6688474421,NA
Thailand,2003,96.5400528708,0.21,21.98,-0.56,1.13,12.1399683529,0,0,1.18,94.1346632775,78.1564809648,419,116.6928381768,87.8441771441,39.63,39.42,71.01,71.43392683,9.299027238,0.6206434935,NA
Thailand,2004,82.3044666137,0.25,15.48,0.02,1.35,14.0327318252,0,0,0.9,95.1445902727,66.7399648434,463,127.4120752556,101.340233042,40.88,41.13,69.28999999999999,71.78646341,10.67730332,0.5998086103,NA
Thailand,2005,90.4715835427,0.41,12.81,-0.02,3.21,15.6291589559,0,0,0.66,93.8299056782,65.4373238907,504,137.8539030409,72.5027557825,41.8,38.93,65.26,72.15726829,15.02600436,0.6466567553,NA
Thailand,2006,87.6133582114,0.47,12.81,0.11,4.96,17.411462466,0,0,0.95,88.9065620724,63.2044716627,518,134.0867706149,69.2128525082,41.01,37.67,60.3,72.52573171,17.16071472,0.6489966555,NA
Thailand,2007,79.0333266596,0.94,17.54,0.03,5.02,20.3581214237,0,0,0.94,106.3624807564,74.9704772475,523,129.8731411355,57.1965180631,41.5,38.25,56.38,72.87443902,20.03,0.6615213576,NA
Thailand,2008,71.4467893452,1.55,32.69,-0.21,1.93,23.0514567079,0,0,1.21,105.7597312518,35.3926657526,525,140.4369681378,102.8404150017,41.37,37.43,58.29,73.18843902,18.2,0.6472269455,NA
Thailand,2009,70.0202654937,0.54,31.48,-0.02,0.16,25.5958603885,0,1,3.09,108.9834768598,62.814955049700004,535,119.2695546875,71.5553074839,41.66,31.96,57.51,73.46173171,20.1,0.6885527362,NA
Thailand,2010,79.216013839,0.21,22.55,-0.12,0.18,29.0941327557,0,1,0.99,115.7218970507,81.4211847532,541,127.2504519968,80.0884587408,43.84,36.84,55.67,73.69436585,22.4,0.6422059032,NA
Thailand,2011,79.4732826603,0.28,24.2,NA,0.1,31.7488501299,0,0,1.05,130.6498424241,72.40432742,545,139.675555462,80.17880968,43.75,39.33,57.18,73.89239024,23.66992562,0.6256292095,NA
Thailand,2012,78.2305399129,0.34,17.8,NA,0.14,35.2826985799,0,0,1.38,136.209190597,98.037108221,558,138.4986579293,61.2822545123,43.06,37.89,58.84,74.07190244,26.46,0.6210823973,NA
Trinidad,1986,NA,0.86,NA,0.44,6.81,0,0,0,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,1987,NA,1.41,NA,0.06,6.66,0,0,0,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,1988,NA,1.31,NA,0.06,7.57,0,0,0,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,1989,NA,1.18,NA,-0.3,9.22,0,0,0,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,1990,NA,0.79,23.06,-0.59,8.1,0.0495818521,0,0,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,1991,NA,0.61,18.37,-0.25,5.69,0.3316229736,0,0,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,1992,NA,0.4,15.45,0.01,3.52,0.2779049818,1,0,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,1993,NA,0.31,12.69,-0.12,3.02,0.2533874585,0,0,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,1994,NA,0.5,13.93,-0.06,4.2,0.4496351664,0,0,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,1995,NA,0.55,12.39,-0.01,5.84,0.782955693,0,0,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,1996,97.98919449,0.51,16.44,0.45,5.3,1.331586128,0,0,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,1997,100,0.68,22.36,0.2,5.46,2.0361346016,0,0,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,1998,100,0.79,25.6,-0.04,5.35,3.1207351548,0,0,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,1999,99.8273448205,0.77,24.37,0.38,4.97,4.5950012944,0,0,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,2000,100,0.71,23.32,1.79,6.24,6.6909073337,0,0,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,2001,100,0.38,25.75,0.85,3.89,8.0108140021,0,0,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,2002,99.7044878485,0.19,27.29,-0.58,1.67,10.4589434184,0,0,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,2003,100,0.21,21.98,-0.56,1.13,12.1399683529,0,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,2004,100,0.25,15.48,0.02,1.35,14.0327318252,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,2005,99.1661660759,0.41,12.81,-0.02,3.21,15.6291589559,0,0,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,2006,100,0.47,12.81,0.11,4.96,17.411462466,0,0,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,2007,100,0.94,17.54,0.03,5.02,20.3581214237,0,0,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,2008,100,1.55,32.69,-0.21,1.93,23.0514567079,0,0,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,2009,100,0.54,31.48,-0.02,0.16,25.5958603885,0,1,3.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,2010,99.8033117386,0.21,22.55,-0.12,0.18,29.0941327557,0,1,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,2011,100,0.28,24.2,NA,0.1,31.7488501299,0,0,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trinidad,2012,100,0.34,17.8,NA,0.14,35.2826985799,0,0,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tunisia,1986,NA,0.86,NA,0.44,6.81,0,0,0,1.39,71.1859672644,NA,NA,67.4850567007,NA,27.3,21.33,44.25,66.44960976,NA,NA,NA
Tunisia,1987,NA,1.41,NA,0.06,6.66,0,0,0,1.36,52.2175152141,NA,NA,70.6420419897,NA,25.5,22.37,45.41,67.02307317,NA,NA,NA
Tunisia,1988,NA,1.31,NA,0.06,7.57,0,0,0,1.19,51.4308477473,NA,NA,83.6754959241,NA,27.38,27.17,55.17,67.60790244,NA,NA,NA
Tunisia,1989,NA,1.18,NA,-0.3,9.22,0,0,0,1.03,58.9441182911,NA,NA,92.0072159251,NA,30.04,25.62,59.58,68.21007317,NA,NA,NA
Tunisia,1990,NA,0.79,23.06,-0.59,8.1,0.0495818521,0,0,0.95,55.0763334782,NA,NA,94.1612655676,NA,30.21,25.47,59.58,70.30731707,0,NA,NA
Tunisia,1991,NA,0.61,18.37,-0.25,5.69,0.3316229736,0,0,1.41,53.7573324022,NA,NA,85.6860202181,NA,29.12,26.11,55.83,70.50731707,NA,NA,NA
Tunisia,1992,NA,0.4,15.45,0.01,3.52,0.2779049818,1,0,0.93,66.170263684,NA,NA,86.0000875542,NA,31.3,29.74,63.91,70.75609756,NA,NA,NA
Tunisia,1993,NA,0.31,12.69,-0.12,3.02,0.2533874585,0,0,0.76,67.1803655459,NA,NA,88.4109677419,NA,31.84,31.25,66.5,70.75365854,NA,NA,NA
Tunisia,1994,NA,0.5,13.93,-0.06,4.2,0.4496351664,0,0,0.73,67.5439868975,NA,20,92.8043860426,NA,31.67,31.5,65.83,70.95365854,0.007379544,NA,NA
Tunisia,1995,NA,0.55,12.39,-0.01,5.84,0.782955693,0,0,0.62,68.4319954492,22.3408993889,24,93.7144465687,16.6230580946,33.04,31.58,69.08,71.35365854,0.011191954,NA,NA
Tunisia,1996,NA,0.51,16.44,0.45,5.3,1.331586128,0,0,0.66,63.2366898664,19.206402228,28,85.7203547621,5.3508487462,33.34,28.33,70,71.55365854,0.027615372,NA,NA
Tunisia,1997,NA,0.68,22.36,0.2,5.46,2.0361346016,0,0,0.67,58.9446245979,10.783192587,32,80.500710444,8.7956837362,33.92,32.23,72.51,71.90243902,0.043656974,NA,NA
Tunisia,1998,99.2826243012,0.79,25.6,-0.04,5.35,3.1207351548,0,0,0.58,59.911412748,9.965797829,36,79.979458262,7.4495600309,35.96,35.83,74.83,72.05121951,0.107940957,NA,NA
Tunisia,1999,99.7709319239,0.77,24.37,0.38,4.97,4.5950012944,0,0,1.05,59.4689151155,NA,NA,77.9051139412,NA,36.04,35.72,73.17,72.5,1.602494764,NA,NA
Tunisia,2000,100,0.71,23.32,1.79,6.24,6.6909073337,0,0,0.55,59.9890124451,NA,NA,82.4559257712,NA,33.79,37.21,75,72.6,2.750740293,NA,NA
Tunisia,2001,98.4719108904,0.38,25.75,0.85,3.89,8.0108140021,0,0,0.78,61.5108846645,NA,NA,89.5519191092,NA,35.83,37.38,73.84,72.84878049,4.297966035,NA,NA
Tunisia,2002,100,0.19,27.29,-0.58,1.67,10.4589434184,0,0,1.32,62.3029658312,NA,NA,85.3416571939,NA,36.17,36.62,71.21,73,5.252887295,NA,NA
Tunisia,2003,100,0.21,21.98,-0.56,1.13,12.1399683529,0,0,1.18,60.7479737542,NA,NA,82.3901077932,NA,36.33,36.75,72.28999999999999,73.05121951,6.490845795,NA,NA
Tunisia,2004,83.726784451,0.25,15.48,0.02,1.35,14.0327318252,0,0,0.9,58.9506290134,NA,NA,86.9482937078,NA,37.09,37.17,73.18,73.30243902,8.528817752,NA,NA
Tunisia,2005,77.3191647717,0.41,12.81,-0.02,3.21,15.6291589559,0,0,0.66,58.2917054763,NA,NA,90.2512478804,NA,37,37.09,72.96000000000001,73.50243902,9.655086542,NA,NA
Tunisia,2006,85.9513597488,0.47,12.81,0.11,4.96,17.411462466,0,0,0.95,57.3279120236,NA,NA,93.9378508972,NA,37.34,37.13,72.92,73.9,12.98640865,NA,NA
Tunisia,2007,91.0338082684,0.94,17.54,0.03,5.02,20.3581214237,0,0,0.94,57.8508167391,NA,NA,104.0754721522,NA,37.42,36.87,72.25,74.20243902,17.1,NA,NA
Tunisia,2008,80.7195168017,1.55,32.69,-0.21,1.93,23.0514567079,0,0,1.21,59.8904950079,NA,NA,115.3961257731,NA,36.05,35.71,72.08,74.30243902,27.53,NA,NA
Tunisia,2009,72.7558500968,0.54,31.48,-0.02,0.16,25.5958603885,0,1,3.09,62.2474436408,NA,NA,94.369192804,NA,37.09,32.88,72,74.45121951,34.07,NA,NA
Tunisia,2010,86.7248560442,0.21,22.55,-0.12,0.18,29.0941327557,0,1,0.99,69.1119238119,24.1804434164,56,105.7566073793,17.2329137763,39.04,33.17,72.5,74.60243902,36.8,NA,NA
Tunisia,2011,95.0289691473,0.28,24.2,NA,0.1,31.7488501299,0,0,1.05,76.4947869665,21.0911108103,57,105.8943562167,10.8740764047,38.47,28.88,63.99,74.34390244,39.1,NA,NA
Tunisia,2012,74.4014092694,0.34,17.8,NA,0.14,35.2826985799,0,0,1.38,76.2609157907,NA,59,108.0047473865,NA,35.63,29,64.59,73.99512195,41.4416,NA,NA
Turkey,1986,NA,0.86,NA,0.44,6.81,0,0,0,1.39,19.6541456128,NA,80,29.4144594777,NA,28.58,24.56,55.25,62.26226829,NA,NA,NA
Turkey,1987,NA,1.41,NA,0.06,6.66,0,0,0,1.36,20.5815162623,NA,82,33.3382850275,NA,26.63,23.63,54.33,62.7875122,NA,NA,NA
Turkey,1988,99.407152366,1.31,NA,0.06,7.57,0,0,0,1.19,17.3303050118,NA,79,36.2068338434,NA,24.04,19.5,50.16,63.29453659,NA,NA,NA
Turkey,1989,100,1.18,NA,-0.3,9.22,0,0,0,1.03,16.6357782882,NA,76,33.9836682373,NA,23.21,16.66,45.01,63.79031707,NA,0.6288461538,NA
Turkey,1990,100,0.79,23.06,-0.59,8.1,0.0495818521,0,0,0.95,16.6742651635,NA,110,30.9429955004,NA,23.12,16.04,43.5,64.28234146,0,0.656449553,NA
Turkey,1991,99.3297101291,0.61,18.37,-0.25,5.69,0.3316229736,0,0,1.41,17.1691157625,NA,134,30.4760116734,NA,22.83,16.39,49.26,64.78309756,NA,0.7614942529,NA
Turkey,1992,96.7888352854,0.4,15.45,0.01,3.52,0.2779049818,1,0,0.93,17.9412695451,NA,145,31.7373656445,NA,32.84,21.52,67.43,65.30021951,NA,0.8711832061,NA
Turkey,1993,100,0.31,12.69,-0.12,3.02,0.2533874585,0,0,0.76,18.1232031149,20.3212208326,160,33.0170877755,43.6982368681,33.67,22.5,65.08,65.83790244,0.008457732,0.6826309068,NA
Turkey,1994,100,0.5,13.93,-0.06,4.2,0.4496351664,0,0,0.73,15.9407833014,16.5315108399,176,41.7458523409,100.286692099,32.84,18.5,62.41,66.39873171,0.049869182,0.6957692308,NA
Turkey,1995,100,0.55,12.39,-0.01,5.84,0.782955693,0,0,0.62,18.4861979445,12.2557185992,205,44.2426347506,244.990304125,33.54,18.92,58.33,66.98192683,0.081691205,0.7376602564,NA
Turkey,1996,100,0.51,16.44,0.45,5.3,1.331586128,0,0,0.66,22.8282327599,16.7029658363,228,49.3693148864,119.5336469626,31.3,17.8,55.58,67.58621951,0.192724936,0.7415806017,NA
Turkey,1997,96.2127644602,0.68,22.36,0.2,5.46,2.0361346016,0,0,0.67,26.3005518069,32.1832870269,258,54.9703235724,71.5070440263,27.33,22.42,53.9,68.19968293,0.473695432,0.5487894351,NA
Turkey,1998,88.9857618932,0.79,25.6,-0.04,5.35,3.1207351548,0,0,0.58,16.7836242074,12.2006560245,262,40.2743475402,169.9191483936,26.08,26.54,48.58,68.81226829,0.698805129,0.4318271899,NA
Turkey,1999,98.5148431197,0.77,24.37,0.38,4.97,4.5950012944,0,0,1.05,16.2268719134,44.0495332585,286,37.4016189806,60.3191086541,30.33,27.01,51.5,69.41539024,2.292117685,0.4349491921,NA
Turkey,2000,92.5858267069,0.71,23.32,1.79,6.24,6.6909073337,0,0,0.55,17.3351687234,25.5370633834,315,42.0005974803,238.0804040457,27.25,26.45,59.09,69.99934146,3.761685035,0.2812187812,NA
Turkey,2001,84.7851959676,0.38,25.75,0.85,3.89,8.0108140021,0,0,0.78,15.0258779778,24.1632950321,310,49.3988332908,135.7357269851,25.6,23.3,56.42,70.55580488,5.189481461,0.4186866963,NA
Turkey,2002,97.8820464173,0.19,27.29,-0.58,1.67,10.4589434184,0,0,1.32,14.1623466334,15.1175988658,288,47.4605388343,188.5788108247,30.59,26.81,57.79,71.08197561,11.38,0.4254789272,NA
Turkey,2003,99.0826085334,0.21,21.98,-0.56,1.13,12.1399683529,0,0,1.18,14.1350942739,21.9285792933,244,45.6014718378,143.5057546908,30.54,26.93,61.68,71.57419512,12.33,0.4804828162,NA
Turkey,2004,87.8410526859,0.25,15.48,0.02,1.35,14.0327318252,0,0,0.9,16.7398160003,24.2845228572,253,48.119682814,149.0993712995,32.29,29.29,66.98,72.02987805,14.58,0.4354766813,NA
Turkey,2005,76.4529176773,0.41,12.81,-0.02,3.21,15.6291589559,0,0,0.66,21.4308025374,31.9086386964,257,45.4371411288,124.8316783044,33.26,33.22,69.33,72.44812195,15.46,0.2422960129,NA
Turkey,2006,57.1209915969,0.47,12.81,0.11,4.96,17.411462466,0,0,0.95,24.928032014,29.1174054515,259,48.1511087129,140.7739021903,33.26,33.67,65.84,72.82858537,18.24,0.4367274344,NA
Turkey,2007,35.9699847713,0.94,17.54,0.03,5.02,20.3581214237,0,0,0.94,28.2470561869,42.1056758888,259,47.2895853135,114.1534147933,32.83,34.67,63.05,73.17707317,28.63,0.4373079028,NA
Turkey,2008,46.2508687508,1.55,32.69,-0.21,1.93,23.0514567079,0,0,1.21,33.6441740099,15.3841190526,250,49.906322471,188.1505319373,31,35.17,60.5,73.5007561,34.37,0.406253827,NA
Turkey,2009,49.5737387265,0.54,31.48,-0.02,0.16,25.5958603885,0,1,3.09,37.3466947287,35.9379663476,248,45.932474275,134.9812594245,31.05,31.55,59.21,73.80321951,36.4,0.4463083773,NA
Turkey,2010,39.3912427232,0.21,22.55,-0.12,0.18,29.0941327557,0,1,0.99,44.6547847121,39.1828182666,263,45.8992169144,133.3302550688,34.3,35,57.37,74.09092683,39.82,0.425327687,NA
Turkey,2011,52.5339889306,0.28,24.2,NA,0.1,31.7488501299,0,0,1.05,49.424061555,23.6712866998,263,52.6629410582,183.2180232791,32.67,35.5,57.04,74.36734146,43.06571043,0.3554390054,NA
Turkey,2012,52.7005992358,0.34,17.8,NA,0.14,35.2826985799,0,0,1.38,52.2280014121,36.0645399434,242,52.2453098125,113.8734906965,33.88,33.25,56.66,74.63680488,45.13,0.3786364774,NA
Ukraine,1986,NA,0.86,NA,0.44,6.81,0,0,0,1.39,NA,NA,NA,NA,NA,0,0,NA,69.7912439,NA,0.1946000684,NA
Ukraine,1987,NA,1.41,NA,0.06,6.66,0,0,0,1.36,NA,NA,NA,NA,NA,0,0,NA,70.49512195,NA,0.1892250341,NA
