Country,Year,Government Stability,Socioeconomic Conditions,Investment Profile,Internal Conflict,External Conflict,Corruption,Military in Politics,Religious Tensions,Law and Order,Ethnic Tensions,Democratic Accountability,Bureaucracy Quality         
Belarus,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belarus,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belarus,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belarus,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belarus,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belarus,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belarus,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belarus,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belarus,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belarus,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belarus,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belarus,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belarus,1998,11,3,5,9,9.25,4,5,5,4,5,3,1
Belarus,1999,10.5,2.75,4.5,8.42,9,4,5,5,4,5,2.58,1
Belarus,2000,9.92,2,4,7.08,9.17,3.33,5,5,4,5,1.67,1
Belarus,2001,9.38,2.33,4.92,7.75,11.5,2.83,5,5,4,5,1,1
Belarus,2002,9.83,2.5,5.5,8.33,11,2,5,4.79,4,5,1,1
Belarus,2003,10,2.5,5.5,10,10.5,2,5,4.5,4,5,1.83,1
Belarus,2004,9.67,4.17,5.5,10.38,10.5,2,5,4.5,4,5,1.83,1
Belarus,2005,9.5,5,5.5,10.13,9.79,2,3.67,4.67,4,5,1,1
Belarus,2006,9.83,5.38,5.5,9.71,8.63,2,3,5,4,5,1,1
Belarus,2007,10,5.5,5.5,10,8,2,3,5,4,5,1,1
Belarus,2008,10,5.46,6.54,10,8.13,2,3,5,4,5,1.21,1
Belarus,2009,10,5,8,10,8.79,2,3,5,4,5,1.5,1
Belarus,2010,10.33,5,8,10,9,2,3,5,4,4.88,1.5,1
Belarus,2011,6.54,4.71,6.75,8.5,8.5,2,3,5,4,5,1.5,1
Belarus,2012,5.25,4,6.5,8.54,8.5,1.67,3,5,3.58,5,1.08,1
Belarus,2013,5.75,4,6.5,9,8.5,1.5,3,5,3.5,5,1,1
Belgium,1984,9.5,8.33,9.92,10,12,6,6,5.5,6,3,5,4
Belgium,1985,9,9,9,8.42,12,6,6,5,6,3,5,4
Belgium,1986,7.83,9,9.75,8.17,12,5.83,6,5,6,3,5,4
Belgium,1987,7.5,8.42,9.42,9,12,5,6,5,6,3,5,4
Belgium,1988,6.67,7.75,8.08,9,12,5,6,5,6,2.25,5,4
Belgium,1989,7.92,7.67,7.58,10.17,12,5,6,5,6,3.92,5.25,4
Belgium,1990,7.92,6.83,7.5,11,12,5,6,5,6,4.17,5.83,4
Belgium,1991,6.75,7.42,7.25,11,12,5,6,5,6,3.67,6,4
Belgium,1992,6.17,6.92,6.5,11.08,12,5,6,5,6,3.5,6,4
Belgium,1993,5.92,6,5.92,12,12,5,6,5,6,4,6,4
Belgium,1994,5.08,5.92,5.25,12,12,5,6,5,6,4.58,6,4
Belgium,1995,5.67,6.75,6.67,12,12,4.42,6,5,6,5,5.5,4
Belgium,1996,8.25,6.58,7.5,12,12,4.83,6,5,5.67,5,6,4
Belgium,1997,8.83,6,8.42,12,12,3.17,6,5,5.17,4.58,5.58,4
Belgium,1998,10,6,9,12,12,3,6,5,5,3.25,5,4
Belgium,1999,9.67,6,9,11.92,12,3,6,4.33,5,2,5,4
Belgium,2000,9.83,6,9,11.42,11.42,3.25,6,4.25,5,2.92,5,4
Belgium,2001,9.58,9,11.25,11,11.75,4,6,5,5,3,5,4
Belgium,2002,9.04,9.96,11.54,11.5,12,4,6,4.71,5,3,6,4
Belgium,2003,9,9.5,11.5,11.5,11.54,4,6,5,5,3,6,4
Belgium,2004,8.83,9.25,11.5,11.5,11.5,4,6,5,5,3,6,4
Belgium,2005,8,8.38,11.5,11.5,11.5,4,6,5,5,3,6,4
Belgium,2006,8.29,8.5,11.5,11.5,11.5,3.71,6,5,5,3,6,4
Belgium,2007,6.5,8.5,11.5,11.5,11.5,3.5,6,4.54,5,3,6,4
Belgium,2008,7.58,8.29,11.25,11.5,11.5,3.5,6,4.5,5,3,6,4
Belgium,2009,8.38,8.42,10.5,11.5,11.5,5,6,4.5,5,3,6,4
Belgium,2010,7.71,8.71,10.17,11.5,11.5,5,6,4.5,5,3,6,4
Belgium,2011,7,7.96,9.5,11.33,11.5,5,6,4.5,5,3,6,4
Belgium,2012,7.08,7.5,7.92,10.92,11.5,5,6,4.5,5,3,6,4
Belgium,2013,7.5,7.92,8,10.63,11.5,5,6,4.5,5,3,6,4
Bolivia,1984,3,2.5,3.33,2.92,8,1.17,2,5,1,3,2.67,0
Bolivia,1985,2,1.58,1.17,4,9,1,2,5,1,3,3,0
Bolivia,1986,2,1.5,1.5,4.83,9,1,2,5,1,3,3,0
Bolivia,1987,3.33,3.17,3.17,5,9,1.17,2,5,1,3,3,0
Bolivia,1988,5.42,5,5.67,5,9,2,2,5,1,3,3,0
Bolivia,1989,5,4.92,5,5,9,2,2,5,1,3,3,0
Bolivia,1990,5.83,6.42,5.58,5,9.33,2,2,5,1,3,3,0
Bolivia,1991,6.25,7.17,6.5,5,12,2,2,5,1,3,3,0
Bolivia,1992,6.83,7,7,5,12,2,2,5,1.75,3,3,0
Bolivia,1993,6,6.67,6.17,5.83,12,2,2.5,5.83,2,3,3.5,0.5
Bolivia,1994,6.92,6.92,6,6.17,12,2.92,3,6,2.17,3,4,1
Bolivia,1995,7.83,7,6,7.25,12,3,3,6,3,3,4,1
Bolivia,1996,8.08,5.83,6.42,6.75,12,3,3,6,3,3,4,1
Bolivia,1997,9.42,6,8.67,8.08,10.42,3,3,6,3,2.5,4,1.42
Bolivia,1998,9.5,6,10.25,8.83,11,3,3,6,3,3,4,2
Bolivia,1999,9.5,6,10,8,11,3,3,6,3,3,4,2
Bolivia,2000,9.58,6,10,7.67,11,3,3,6,3,3,4,2
Bolivia,2001,8.54,6.33,9.83,9.25,11,2.92,3,6,3,3,4,2
Bolivia,2002,8.38,5.88,9.38,8.75,10.79,2,3,6,3,3,4,2
Bolivia,2003,5.83,5,9.5,8.75,10.79,2,3,6,3,3,4,2
Bolivia,2004,7.25,5,8.63,8.5,9.5,2,3,6,3,3,4,2
Bolivia,2005,6.29,5,6.67,7.04,9.5,2,3,6,3,3,4,2
Bolivia,2006,8.04,4.71,3.96,6.46,9.5,2,3,6,3,3,6,2
Bolivia,2007,8.13,4.5,3,7.08,9.5,2,3,6,3,3,5.92,2
Bolivia,2008,8.42,4.5,3.96,9.08,9.5,2,3,6,3,3,5,2
Bolivia,2009,8.21,4.5,5,9.5,9.92,2,3,6,2.96,3,4.67,2
Bolivia,2010,8.63,4.5,5,9.5,10,2,3,6,2.5,3,3.63,2
Bolivia,2011,6.58,4.5,5,9.5,9.67,2,3,6,2.5,3,3.5,2
Bolivia,2012,6.63,4.5,5,9.25,9.5,1.67,3,6,2.5,3,3.5,2
Bolivia,2013,7.04,4.5,5,9.38,9.5,1.96,3,6,2.5,3,3.5,2.38
Botswana,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Botswana,1985,7,7.33,7.67,10,4.58,3.75,5,5,5,3.58,4,3
Botswana,1986,7,6,8.67,10,4,4,5,5,5,3,4,3
Botswana,1987,7,6,9,10,4,4,5,5,5,3,4,3
Botswana,1988,7,6.92,8.83,10,4.25,4,5,5,5,3,4,3
Botswana,1989,7.17,7,8,10,6,4.42,5,5,5,3,4,3
Botswana,1990,8,6.67,8,10,6.08,5,5.08,5,5,3.08,4,3
Botswana,1991,8,6,7.17,10,7,5,6,5,5,4,4,3
Botswana,1992,7.25,6.33,7.92,10,10,3.5,6,5,5,4,4,2.25
Botswana,1993,7,6,6.42,10,11.5,3,6,5,5,4,4,2
Botswana,1994,7,6.42,6,11,12,3,6,5,5,4.5,4,2
Botswana,1995,6.67,7,6,12,12,3,6,5,5,5,4,2
Botswana,1996,6.5,5.83,6,12,12,3,6,5,4.5,5,4.5,2
Botswana,1997,7.83,4,8.25,12,12,3,6,5,4,5,4.17,2
Botswana,1998,10.58,4,11,12,10.5,3,6,5,4,5,3,2
Botswana,1999,11,4,11,12,10,3,6,5,4,5,3,2
Botswana,2000,11,4,11,12,11,3,6,5,4,5,3,2
Botswana,2001,10.83,4.67,11.04,11.92,11.63,3,6,5,3.83,4.96,3,2
Botswana,2002,10.08,5.08,11.25,11.08,11.5,3,6,5,3.5,4.08,3,2
Botswana,2003,10,5.5,11.5,10.71,11.21,3,6,5,3.5,4.17,3.33,2
Botswana,2004,10.13,5.92,11.5,10.5,11,3,6,5,3.63,4.5,4,2
Botswana,2005,11,6,11.5,10.5,11,3,6,5,4,4.5,4,2
Botswana,2006,11,6,10.58,10.5,11,3.17,6,5,4,4.5,3.88,2
Botswana,2007,10.63,6,10.5,10.5,11,3.96,6,5,3.92,4.5,3.5,2
Botswana,2008,10.5,5.75,10.5,10.5,11,3.5,6,5,3.5,4.5,3.5,2
Botswana,2009,10.33,5.08,10.5,10.88,11,3.5,6,5,3.5,4.5,3.5,2
Botswana,2010,9.21,5,10.5,11,11,3.5,6,5,3.5,4.5,3.5,2
Botswana,2011,7.58,5,10.5,10.71,11,3.5,5.5,5,3.5,4.5,3.5,2
Botswana,2012,6.96,5,10.5,10.5,11,3.5,5,5,3.5,4.5,3.5,2
Botswana,2013,8.29,5.46,10.5,10.71,11,3.5,5,5,3.5,4.5,3.5,2
Brazil,1984,5.08,4.67,4,9,12,3.42,2.08,5,3.58,4.42,3.58,3
Brazil,1985,5.42,3.67,5.42,9,12,4,3.67,5,4,5,4,3
Brazil,1986,6.17,4.83,5.58,9,12,4,4,5,4,5,4,3
Brazil,1987,5.42,5.5,5.67,9,12,4,3.5,5,4,5,4,3
Brazil,1988,5.25,6.17,6.17,9,12,4,4.5,5,4,5,4,3
Brazil,1989,4.83,5.83,5.5,9,12,4,5,5,4,5,3.83,3
Brazil,1990,6.67,5.58,6.25,9,12,4,5,5,4,5,3,3
Brazil,1991,5.5,5.25,4.92,9,12,4,5,5,4,5,3,3
Brazil,1992,4.92,6.25,6.67,9,12,3.75,5,5,4,5,3,3
Brazil,1993,4.67,5.75,5.33,9.67,12,4,4.83,5.83,3.75,5,3,3
Brazil,1994,4.75,6,5.67,9,12,3.08,4,6,3,5,3,3
Brazil,1995,6.33,6,5.17,8.33,12,3,4,6,3,5,3,3
Brazil,1996,7,6,5,8.25,12,3,4,6,3,5,3,3
Brazil,1997,8.58,6,6,9,12,3,4,6,2.67,5,3.67,2.58
Brazil,1998,10.17,5.92,7.33,9.08,11.92,3,4,6,2,4.33,4,2
Brazil,1999,8.75,4.17,5.08,9,11,3,4,6,2,4,4,2
Brazil,2000,10.33,4,5.83,9,10.17,3,4,6,2,3.33,4,2
Brazil,2001,7.79,5.63,8.17,8.96,10.75,2.83,4,6,2,3,4,2
Brazil,2002,6.04,6,7.92,8.67,11,2.17,4,6,1.75,3,4.17,2
Brazil,2003,9.04,5.63,7.54,10.38,11,4,4,6,1.5,3,5,2
Brazil,2004,8.38,5.08,7.71,10.5,11,2.33,4,6,2.08,3,5,2
Brazil,2005,7.38,5,7.5,10.5,11,1.83,4,6,2.5,3,5,2
Brazil,2006,7.75,5,7.5,10.25,11,1.96,4,6,2.5,3,5,2
Brazil,2007,8.33,5,7.5,10,10.63,2,4,6,2,3,5,2
Brazil,2008,8.75,6.25,7.29,10,10.5,2.33,4,6,2,3,5,2
Brazil,2009,9.08,6.58,7,10,10.5,3,4,6,2,3,5,2
Brazil,2010,8.88,7,7.08,9.71,10.5,3,4,6,2,3,5,2
Brazil,2011,7.58,7.13,7.83,9.5,10.5,3,4,6,2,3,5,2
Brazil,2012,8.21,7.67,7.58,9.96,10.5,2.67,4,6,2,3,5,2
Brazil,2013,7.17,7.38,7.5,9.42,10.5,2.5,4,6,2,3,5,2
Brunei,1984,11,10,10,10,9,5,5,2.75,4,2.88,2,3.5
Brunei,1985,11,10,10,10,9,5,5,3,4,2.83,2,3.5
Brunei,1986,10.08,10,10,10,9,5,5,3,4,3,2,3.5
Brunei,1987,10,10,10,10,9,5,5,3,4,3,2,3.5
Brunei,1988,10,10,10,10,9,5,5,3,4,3,2,3.5
Brunei,1989,10,10,10,10,9,5,5,3,4,3,2,3.5
Brunei,1990,10,10.33,10.33,10,9,5,5,3,4,3.33,2,3.5
Brunei,1991,11,11,11,10,10,5,5,3,4,5,2,3.46
Brunei,1992,11,11,11,10,10,5,5,3,4,5,2,3.5
Brunei,1993,10.33,11,11,10,10,5,5,3,4,5,1.5,3.5
Brunei,1994,10,11,11,11.67,10,4.17,5,3,4.83,5,1,3.5
Brunei,1995,10,11,11,12,10,4,5,3,5.92,5,1,3.5
Brunei,1996,10,11,11,12,10,4,5,3,6,5,1,3.5
Brunei,1997,10.83,10.67,9.75,12,10.42,4,5,3,6,5,0.58,3.29
Brunei,1998,11.08,10,7.58,12,11,3.58,5,3,6,5,0,3
Brunei,1999,10.25,10,7.25,12,11,3,5,3,6,5,0,3
Brunei,2000,10.83,10,8,12,11,3,5,3,6,5,0,3
Brunei,2001,10.67,10.67,10.63,12,11,2.67,5,3,6,5,0,3
Brunei,2002,10.5,11,11.5,12,11,2.5,5,3,6,5,0,3
Brunei,2003,11.08,10.71,11.5,12,11,2.5,5,3.58,6,5,0,3
Brunei,2004,11.5,10.5,11.5,11.54,11,2.5,5,4,6,5,0.13,3
Brunei,2005,11.5,10.5,11.5,11.79,11.33,2.5,5,4.67,4.5,5,0.5,3
Brunei,2006,11.5,10.5,11.5,12,11.5,2.5,5,5,5,5,0.5,3.21
Brunei,2007,11.5,10.5,11.5,12,11.5,2.5,5,5,5,5,0.5,3.5
Brunei,2008,11.5,10.42,11.5,12,11.5,2.5,5,5,5,5,0.5,3.5
Brunei,2009,11.5,9.5,11.5,12,11.5,2.5,5,5,5,5,0.5,3.5
Brunei,2010,11.5,9.5,11.5,12,11.5,2.5,5,5,5,5,0.5,3.5
Brunei,2011,11.5,9.5,11.5,12,11.5,2.5,5,5,5,5,0.5,3.5
Brunei,2012,11.21,9.46,11.5,12,10.83,2.5,5,5,5,5,0.5,3.5
Brunei,2013,10.88,9,11.25,12,10.5,2.5,5,5,5,5,0.5,3.5
Bulgaria,1984,6.67,6.83,8.83,12,9,4,5,5,5,4,5,2
Bulgaria,1985,6,7,8.67,10.83,9,4,5,5,5,2.58,5,2
Bulgaria,1986,6,6.08,6.17,10,8.58,4,5,5,5,2,5,2
Bulgaria,1987,5.17,6,6,10,8.33,4,5,5.17,5,2.17,5,2
Bulgaria,1988,4.58,6,6.42,10.08,11,3.92,5,6,5,3.5,5,2
Bulgaria,1989,4,5.92,6,11,12,3,5,6,5,3.08,4.92,2
Bulgaria,1990,4.25,4.58,4.33,11,12,3,5,6,5,3.58,3.33,2
Bulgaria,1991,3.17,4,3.92,10.92,12,3.08,5,6,5,4.08,3.08,2
Bulgaria,1992,5.25,4.08,4,11.08,11.83,4.67,5,6,5,5,4,2
Bulgaria,1993,6.5,5,4,12,10,5,5,6,5,5,4,2
Bulgaria,1994,5,5,4.42,12,10.83,4.25,5,6,5,5,4,2
Bulgaria,1995,5.75,5.17,5.58,12,12,4,5,6,5,5,4.17,2
Bulgaria,1996,6.92,4.83,5.75,12,12,4,5,5.42,5.42,5,5.58,2
Bulgaria,1997,8.5,1.33,6.67,12,12,4,5,5,4,5,5.83,2
Bulgaria,1998,10.17,2,10,12,12,4,5,5,4,5,5,2
Bulgaria,1999,10.67,2,10,10.75,10.58,4,4.75,5,4,5,5,2
Bulgaria,2000,9.92,2,10,10,9.5,3.25,5,5,4,5,5,2
Bulgaria,2001,8.13,3.33,11.04,10.25,11.25,2,5,5,4,4.67,5,2
Bulgaria,2002,8.5,4,11.25,11,11.67,2,5,5,4,4.5,5,2
Bulgaria,2003,7.58,4,11.5,11,10.58,2,5,5,4,4.5,5,2
Bulgaria,2004,6.21,4.33,11.5,10.67,9,2,5,5,4,4.5,5,2
Bulgaria,2005,7.5,4.79,11.5,10.5,9,2,5,5,4,4.5,5.25,2
Bulgaria,2006,8.25,5,11.5,11,8.79,2,5,5,3.63,4.5,5.5,2
Bulgaria,2007,8.79,5.83,11.5,10.92,9.5,2,5,5,2.5,4.5,5.5,2
Bulgaria,2008,7.58,6.13,11.5,10.5,9.29,2,5,5,2.5,4.5,5.5,2
Bulgaria,2009,6.83,5.33,10.58,10,9,2,5,5,2.5,4.5,5.5,2
Bulgaria,2010,7.33,5.5,10.17,10,9,2,5,5,2.5,4.5,5.5,2
Bulgaria,2011,5.83,5.04,9.42,10.21,9,2,5,5,2.5,4.5,5.5,2
Bulgaria,2012,6.38,5,8.08,10,9,2,5,5,2.5,4.5,5.5,2
Bulgaria,2013,6.08,5,9,9.63,9,2,5,5,2.5,4.5,5.5,2
Burkina Faso,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burkina Faso,1985,5.13,4,4,10,9,4,1.5,5,3,4,1,2
Burkina Faso,1986,5,4,4,10,7.17,4,2,5,3,4,1,2
Burkina Faso,1987,5.17,4,4,10,7.83,4,2,5,3,4,1,2
Burkina Faso,1988,5.42,4.17,4.33,8.75,8,4,2,5,3,4,1,2
Burkina Faso,1989,5,5.75,5,5.67,8,4,1.5,5,3,4,1,2
Burkina Faso,1990,3.5,6,4.5,4,8,4,0,5,3,4,1,1.5
Burkina Faso,1991,3.25,5.75,4.75,4,6.67,4,0,5,2.58,4,1.25,1
Burkina Faso,1992,4.83,6,6,4,6,3,0,5,3,4,2,1
Burkina Faso,1993,5.33,6,6,4.67,7,3,0.67,5,3.33,4,2,1
Burkina Faso,1994,6,6,5.08,6,9,3,2,5,4,4,2,1
Burkina Faso,1995,6,6,5.08,6,9,3,2,5,4,4,2,1
Burkina Faso,1996,6.08,5.83,6.08,6,9,3,2,5,4,4,2.58,1
Burkina Faso,1997,8.92,5,7.83,6,9.42,2.5,2,5,4,4,2.5,1
Burkina Faso,1998,11,5,9,8,10,2,2,5,4,4,2.17,1
Burkina Faso,1999,10.25,5,8.17,7.5,10,2,2.17,5,4,4,4,1
Burkina Faso,2000,10.08,5,8,7.08,10,2,3,5,4,4,4,1
Burkina Faso,2001,10.79,4,8.75,8.96,9.88,2,3,5,4,4,4,1
Burkina Faso,2002,9.17,3.5,9,10,10.17,2,3,5,3.58,4,4.29,1
Burkina Faso,2003,8.5,3.5,9,10.25,8.58,2,3,5,3.5,4,4.42,1
Burkina Faso,2004,8.5,3.5,9,9.38,8.5,2,3,5,3.5,4,3.5,1
Burkina Faso,2005,8.54,3.5,9,9.25,7.79,2,3,5,3.5,4,3.25,1
Burkina Faso,2006,9,3.88,9.33,10,8.04,2,3,5,3.5,4,3,1
Burkina Faso,2007,8.92,4,9.5,9.79,8.21,2,2.96,5,3.5,4,3,1
Burkina Faso,2008,8.5,3.58,9.5,9.75,8.5,2,2.5,5,3.5,4,3,1
Burkina Faso,2009,7.79,3.5,9.5,10,8.5,2,2.5,5,3.5,4,3,1
Burkina Faso,2010,7.46,3.5,9.5,9.42,8.71,2,2.5,5,3.5,4,3,1
Burkina Faso,2011,5.96,3.17,7.92,7.92,9,2,2.5,5,3.17,4,2.75,1
Burkina Faso,2012,5.63,2.71,7.33,7.67,9,2,2.5,5,3,4,2.71,1
Burkina Faso,2013,6.25,2.5,7,7.63,9,2,2.5,5,3,4,3,1
Cameroon,1984,5.08,7,6.42,4.58,7.25,2,2.08,2.25,2.5,2.58,2,2.42
Cameroon,1985,7,7,6.75,4.83,7,2,2,2,3,3,2.75,3
Cameroon,1986,7,7,6.58,5,7,2,3,2,3,3,3,3
Cameroon,1987,6.33,6.5,6,5,7,2,3.83,2,3,3,3,3
Cameroon,1988,6,5.67,6,5,7,2,4,2,3,3,3,3
Cameroon,1989,6,6.42,6.42,5,7,2,4,2,3,3,3,3
Cameroon,1990,6.25,6,7,5,7,3,4,2,3,3,3,3
Cameroon,1991,6,5.5,7,4.5,7,3,3.5,2.5,2.67,2.5,2.5,3
Cameroon,1992,5.92,4.42,6.5,4.67,7.25,3,3.25,3,2,2,2,3
Cameroon,1993,4.33,4,5,5,8,3,4,3,2,2,2,3
Cameroon,1994,4,4,4.17,6.75,8.25,3,4,3.83,2.5,2,2,3
Cameroon,1995,4.5,4,3,8,9,3,4,4,3,2,2.5,3
Cameroon,1996,6.17,3.67,3,7.42,7.92,3,4,4,3,2,3,3
Cameroon,1997,9.5,4,5.08,6.42,8.42,2.5,4,4,3,2,2.5,2.17
Cameroon,1998,11.08,4,8,6.58,8.67,2,4,4,3,2,2,1
Cameroon,1999,11,4,8,8,9,2,4,4,3,2,2,1
Cameroon,2000,11,4,8,7.17,9,2,4,4,2.25,2,2,1
Cameroon,2001,10.25,3.33,7.63,8.88,10.5,2,4,4,2,1.92,2,1
Cameroon,2002,10,3,7,8.21,11.08,2,4,4,2,1.5,2,1
Cameroon,2003,9.67,3,6.5,8.46,10.67,2,4,4,2,1.5,2,1
Cameroon,2004,9.67,3.29,6.88,8.79,9.5,2,4,4,2,1.5,2.67,1
Cameroon,2005,10.5,3.5,8,9.58,9.63,2,4,4.08,2,1.71,3.5,1
Cameroon,2006,10.5,3.5,8.21,9.88,10,2.42,4,5,2.42,4,3.5,1
Cameroon,2007,10.5,3.5,8.83,9.63,10,3.29,4,5,2.08,4,3.5,1
Cameroon,2008,10.5,3.29,9,9.96,10,3.71,3.63,5,2,4,3.08,1.33
Cameroon,2009,10.5,2.71,9,10,10,3.75,3.5,5,2,4,2.88,1.5
Cameroon,2010,10.08,2.5,9,10,9.58,2.75,3.5,5,2,4,2.5,1.5
Cameroon,2011,7.92,2.5,8.08,9.63,9.5,2.5,3,5,2,4,2.5,1.5
Cameroon,2012,7.79,2.04,7.5,8.54,9.63,2.17,3,4.5,2,4,2.5,1.5
Cameroon,2013,8.63,2,7.83,8.5,10,2,3,4.5,2,4,2.17,1.5
Canada,1984,7.83,8.17,9.83,10,12,6,6,5,6,2.75,5.92,4
Canada,1985,7.75,7.75,8.67,10,12,6,6,5,6,4.58,6,4
Canada,1986,6.5,7.58,7.08,10,12,6,6,5,6,5,6,4
Canada,1987,7,8,7,10,12,6,6,5,6,5,6,4
Canada,1988,7.08,8,7.08,11,12,6,6,5,6,5,6,4
Canada,1989,8.5,8,8.67,12,12,6,6,5,6,5,6,4
Canada,1990,8.25,7.75,8.75,12,12,6,6,5,6,4.5,6,4
Canada,1991,6.17,7,7.08,12,12,6,6,5.42,6,4,6,4
Canada,1992,4.83,7,6.75,12,12,6,6,6,6,3.83,6,4
Canada,1993,5.17,6.92,6,12,12,6,6,6,6,3.83,6,4
Canada,1994,6.75,6.42,6,12,12,6,6,6,6,3.67,6,4
Canada,1995,7,7,6,12,11.83,6,6,6,6,3,6,4
Canada,1996,7.33,7.17,6,12,12,6,6,6,6,3,6,4
Canada,1997,10.08,8,7.58,12,12,6,6,6,6,2.5,6,4
Canada,1998,11,8.58,9,10.33,11.17,6,6,6,6,2,6,4
Canada,1999,11,9,9,10,11,6,6,6,6,2,6,4
Canada,2000,11,9,10,10,11,6,6,6,6,3,6,4
Canada,2001,10.63,9.17,11.5,11.5,10.25,5.83,6,6,6,3,6,4
Canada,2002,9.58,8.5,12,12,10,4.5,6,6,6,3,6,4
Canada,2003,8.58,8.5,12,12,10.5,4.5,6,6,6,3.38,6,4
Canada,2004,8.42,8.5,12,11.63,11,4.17,6,6,6,3.5,6,4
Canada,2005,6.96,8.5,12,11.5,11,5.04,6,6,6,3.5,6,4
Canada,2006,6.67,8.71,12,10.96,11,5,6,6,6,3.5,6,4
Canada,2007,6.83,9,12,10.5,11,5,6,6,6,3.5,6,4
Canada,2008,7.96,8.75,11.5,10.5,11,5,6,6,6,3.5,6,4
Canada,2009,7.92,8.67,11.5,10.83,11,5,6,6,5.58,3.5,6,4
Canada,2010,8.83,8.92,11.42,11,11,5,6,6,5.5,3.5,5.5,4
Canada,2011,9.17,9.29,11.83,11,11,5,6,6,5.5,3.5,5.5,4
Canada,2012,9.04,8.54,12,11,11,5,6,6,5.5,3.5,6,4
Canada,2013,7.71,8.54,12,10.71,11,5,6,6,5.5,3.5,6,4
Chile,1984,3.25,3.67,2.67,6.58,8.83,3.33,0,4.17,4,5.5,2,2.58
Chile,1985,2,4,3,4,10,3,0,4,4,5,2.5,2
Chile,1986,2,4.17,3.17,3.5,9.75,3,0,4,4,5,3.25,2
Chile,1987,3.75,5.75,5.25,3,10,3,0.83,4,4,5,3,2
Chile,1988,6.58,7.5,7,3,10,3,1,4,4,5,3,2
Chile,1989,6.5,8,7.17,4,10,3,1,4,4,5,3,2
Chile,1990,7.75,7,7.42,7,10.67,3,3.83,4,4,5,3,2
Chile,1991,7.83,7.42,7.58,7,12,3,4,4,4,5,3,2
Chile,1992,8,7.58,8,7,12,3,4,4,4,5,3,2
Chile,1993,8,7.17,8,8.67,12,3,4,4.5,4,5,3.83,2
Chile,1994,7.75,6.33,7,10.75,12,3,3.33,5.67,4.75,5.75,4.75,2
Chile,1995,7.33,7,7,11.92,12,3,3,6,5,6,5,2
Chile,1996,8.42,7,7.83,12,12,3.83,3,6,5,6,5,2.42
Chile,1997,9.08,7,9.83,11.67,12,4,3,6,5,6,4.58,3
Chile,1998,10.33,6,10.5,10.17,11.75,4,2.92,6,5,6,4,3
Chile,1999,9.42,5,8.08,9,9,4,2.58,6,5,5.5,4,3
Chile,2000,10.42,5,8.5,9,9,4,3.08,6,5,5,4,3
Chile,2001,10.71,6.42,10.33,9.67,10.17,4,4,6,5,5,4,3
Chile,2002,8.63,7.08,10.5,9.58,10.5,4,4,6,5,5,4,3
Chile,2003,7.29,7.25,11,10.71,10.83,2.71,4,6,5,5,4,3
Chile,2004,8.25,7.5,11.5,11.38,10.5,2.5,4,6,5,5,4,3
Chile,2005,8.5,7.5,11.5,11.5,10.42,4.5,4.13,6,5,5,4.5,3
Chile,2006,8.42,7.83,11.5,11.25,9.75,4.5,4.5,6,5,5,5,3
Chile,2007,8,8,11.5,10.67,9.04,4.5,4.5,6,5,5,5,3
Chile,2008,7.04,7.63,11.5,10.29,9,4.5,4.5,6,5,5,5,3
Chile,2009,8.42,7.13,11.5,9.75,9,4.5,4.5,6,5,5,5,3
Chile,2010,8.5,7.5,11.5,8.5,9,4.5,4.5,6,4.58,5,5,3
Chile,2011,6,7.38,11.5,8.38,9,4.5,4.5,6,4.5,5,5,3
Chile,2012,5.92,7.46,11.5,8.08,9,4.5,4.5,6,4.5,5,5,3
Chile,2013,6.38,7.67,11.33,8.46,9,4.5,4.5,6,4.5,5,5,3
China,1984,9,9,8.57,10.14,7,4,3,5,2.86,4,4,1.86
China,1985,8.08,8.83,7.67,10,7,4,4,5,3,4,4,2
China,1986,8,8.25,6.17,10,7,3.17,4,5,3,4,4,2
China,1987,6.17,7.25,6,10,6.58,3.17,4,5.17,3,4,4,2
China,1988,5.67,6.92,6,10.58,8.08,4,4,6,3,3.17,4,2
China,1989,4.08,5.42,5.08,10.42,10,4,2.83,6,3,3,4,2
China,1990,4,4.58,5,10,10,4,2,6,3,3,3.33,2
China,1991,4,5.58,5.33,10,10,4,2,6,3,3,3,2
China,1992,6.67,7.17,6.83,11.17,10.17,4.5,2,6,4.17,4.17,3,2.42
