Country,Year,LHS_div_b,TED,VIX,SENT,FEDFUNDS,INTERNET,ERM,Euro,US_bond_spread,Credit_to_GDP,Market_cap_to_GDP,Num_public_firms,Trade_to_GDP,Turnover_Domest_Total,Agg_Fin_Risk,Agg_Econ_Risk,Agg_Pol_Risk,Bond_Liq,Dev_PC1
Australia,1986,NA,0.86,NA,1.20774,6.81,NA,0,0,1.39,40.3347020223,65.4481073011,1162,33.0814689743,18.994977031,35.25,31.39,81.17,0,-1.40009000443867
Australia,1987,84.5835559356,1.41,NA,0.0861263,6.66,NA,0,0,1.36,42.8009853766,81.5051358359,1427,32.5670457921,37.2517770518,33.63,27.79,77.58,0,-1.66030487740997
Australia,1988,90.692130486,1.31,NA,-0.246703,7.57,NA,0,0,1.19,46.7186368608,58.290169664,1393,32.6044154123,29.7609542418,34.83,27.88,79.66,0,-1.27104934733451
Australia,1989,91.906647547,1.18,NA,-0.0558675,9.22,NA,0,0,1.03,59.2415530544,46.793661263,1258,32.1054517616,31.0280359848,35.96,24.8,78.59,0,-1.40120477545221
Australia,1990,100,0.79,23.06,-0.2267458,8.1,0.049343084935042,0,0,0.95,60.5565137461,34.6586326137,1089,32.2151332599,37.2314252607,37.46,21.33,76.25,0,-1.13366238892293
Australia,1991,100,0.61,18.37,0.1842355,5.69,NA,0,0,1.41,60.0984009879,44.4147646037,968,32.2450197861,31.5359964536,39.09,24.11,75.42,0,-1.15309646549452
Australia,1992,84.8725449511,0.4,15.45,0.7072105,3.52,NA,1,0,0.93,61.8283000156,41.4971749477,1038,33.0967324521,31.1167697102,38.93,25.77,78.66,0,-1.06226517379272
Australia,1993,97.666045265,0.31,12.69,0.7764879,3.02,0.251846904392612,0,0,0.76,63.2317296078,65.4547245229,1070,35.428021297,32.6318331694,36.3,25.71,80.58,0,-0.936870919693205
Australia,1994,98.5280701566,0.5,13.93,0.4535778,4.2,0.44703068563943,0,0,0.73,66.6842696004,67.7146533989,1144,36.4305130455,45.5021787613,35.34,27.75,81.34,0,-0.866147504333573
Australia,1995,100,0.55,12.39,0.3257557,5.84,0.777442482500118,0,0,0.62,69.7309969566,66.5645564535,1129,37.685578958,40.0448653247,34.87,30.08,82.49,0,-0.810874918890657
Australia,1996,100,0.51,16.44,0.8705939,5.3,1.32595247753488,0,0,0.66,71.4118527449,77.7656110748,1135,38.1723495935,46.39184545,35.47,28.83,84.58,0,-0.606917241669693
Australia,1997,96.883801211,0.68,22.36,0.6336278,5.46,2.04243902865752,0,0,0.67,75.2402010602,67.8208987316,1159,37.9046238107,50.7874361441,36.46,35.2,88.24,0,-1.00444607195417
Australia,1998,96.9824923875,0.79,25.6,-0.1820838,5.35,3.14158554724959,0,0,0.58,79.089996437,82.2776034476,1162,39.9237182598,47.2849325787,34.63,41.42,83.33,0,-0.375482015243296
Australia,1999,91.3503980997,0.77,24.37,0.2703665,4.97,4.63877597122674,0,0,1.05,84.1637095652,109.9419754409,1217,38.9587761675,46.4684358955,34.51,39.19,86.92,0,-0.729066191190521
Australia,2000,99.73886475,0.71,23.32,2.253173,6.24,6.74323018871102,0,0,0.55,87.6885437216,89.733482008,1333,40.855914076,57.195960722,34.05,41.75,88.84,0,-0.508590961640543
Australia,2001,91.5495104834,0.38,25.75,0.9678661,3.89,8.07706329262291,0,0,0.78,88.5292787115,99.0052594727,1334,44.0666419278,64.1297026032,34.21,39.67,87.34,0,0.327493803544242
Australia,2002,99.7540774612,0.19,27.29,-0.4090234,1.67,10.5489331933289,0,0,1.32,91.4859522996,96.3133527793,1355,41.2807533001,76.5472115595,36.17,40.88,88.04,0,1.12866971243429
Australia,2003,100,0.21,21.98,-0.6446413,1.13,12.234763211745,0,0,1.18,99.3228172393,125.4205067859,1405,39.9246744271,72.015080909,35.83,41,85.92,0,0.442089675124108
Australia,2004,69.288798308,0.25,15.48,0.1812333,1.35,14.1273630392821,0,0,0.9,102.8340919955,126.5881406009,1514,36.6897505158,70.1855207212,35.34,41.5,87.67,0,2.03592640046581
Australia,2005,54.5980042672,0.41,12.81,0.3537202,3.21,15.7291032917782,0,0,0.66,108.7382223373,115.891673419,1643,38.8264551469,76.2012819614,36.17,40.25,88.34,0,2.19550114460199
Australia,2006,68.316405041,0.47,12.81,0.5309572,4.96,17.4925263247273,0,0,0.95,113.7297363584,146.5888291121,1751,40.9792900653,78.3809354271,35.92,41.63,86.97,0,2.30486121414367
Australia,2007,58.9861324093,0.94,17.54,0.4169228,5.02,20.4254798468558,0,0,0.94,120.6872337335,152.0694352284,1913,41.36807548,105.7724510378,35.54,41.59,86.5,0,1.57424076913519
Australia,2008,49.2347641184,1.55,32.69,-0.674186,1.93,22.9505607103817,0,0,1.21,121.7980862554,64.8013827957,1924,42.0872253266,122.7911773375,33.37,40.41,87.17,0,1.62272261511741
Australia,2009,39.4681151756,0.54,31.48,-0.6780831,0.16,25.3563448209684,0,1,3.09,122.717685499,136.1035882082,1882,44.9176513563,66.683166003,30.97,36.88,87.8,0,2.52073737853697
Australia,2010,39.8554818856,0.21,22.55,-0.2242614,0.18,28.7336041746693,0,1,0.99,125.8538143772,127.2657389489,1913,39.8385212268,77.7823777847,32.96,38.01,86.09,0,3.09204230118688
Australia,2011,40.0793055101,0.28,24.2,0.0085686,0.1,31.1245061341395,0,0,1.05,122.870864411,86.1660025696,1983,41.2245948433,94.1825035534,33.58,38,82.13,0,1.76430954023503
Australia,2012,58.8233376329,0.34,17.8,-0.2071169,0.14,34.1934316686336,0,0,1.38,121.9111427685,90.162458926,1959,42.6449363529,65.3026710517,34.13,39.62,81.92,0,2.36895515478271
Australia,2013,,0.21,14.23,0.0973709,0.11,36.7246385665545,0,0,,,,,,,,,,,
Australia,2014,,0.2,14.18,0.0579681,0.09,39.7719529967335,0,0,,,,,,,,,,,
Australia,2015,,0.26,16.67,-0.0884614,0.13,42.9629588914388,0,0,,,,,,,,,,,
Australia,2016,,0.43,15.83,-0.2060358,0.4,45.6732900276397,0,0,,,,,,,,,,,
Australia,2017,,0.33,11.09,-0.0388482,1,48.565130757136,0,0,,,,,,,,,,,
Australia,2018,,0.37,16.64,-0.2820873,1.83,,0,0,,,,,,,,,,,
Austria,1986,43.9565318255,0.86,NA,1.20774,6.81,NA,0,0,1.39,76.3311920825,6.7373811207,74,64.1420867949,17.9617419104,39.47,39,84.58,0.704980843,-2.30679124043618
Austria,1987,95.4127940372,1.41,NA,0.0861263,6.66,NA,0,0,1.36,78.6410448545,6.408915388,75,62.978890927,17.4302276953,38.88,39,86.75,0.712643678,-2.33959517945304
Austria,1988,97.3852831497,1.31,NA,-0.246703,7.57,NA,0,0,1.19,82.2876480121,7.5405630953,80,66.6949448621,19.8363561681,39.17,37.54,85.87,0.697318008,-2.06026530716176
Austria,1989,76.9793679122,1.18,NA,-0.0558675,9.22,NA,0,0,1.03,85.7092882566,18.2720350932,87,70.6786350073,108.0247541994,39.42,38.17,86.75,0.55,-1.65945039665839
Austria,1990,100,0.79,23.06,-0.2267458,8.1,0.049343084935042,0,0,0.95,89.1436805632,15.8493154902,99,71.630713173,219.118152718,39.84,37.61,86.16,0.505747126,-3.07146584149634
Austria,1991,100,0.61,18.37,0.1842355,5.69,NA,0,0,1.41,89.9406676574,13.9765415942,103,70.1875540977,31.7179420516,40.29,37.5,87.5,0.505747126,-2.74514448243883
Austria,1992,66.3979101043,0.4,15.45,0.7072105,3.52,NA,1,0,0.93,90.4524422647,10.1484426939,112,67.7643079678,24.0892773055,40.5,38.5,89.75,0.515267176,-2.56713492152827
Austria,1993,87.5284358128,0.31,12.69,0.7764879,3.02,0.251846904392612,0,0,0.76,91.3758444324,13.8152845906,111,63.3909126856,25.1014363061,40.22,36.57,88.01,0.329501916,-1.94688274917913
Austria,1994,95.945904183,0.5,13.93,0.4535778,4.2,0.44703068563943,0,0,0.73,89.9528769134,14.1937897407,111,66.1178130684,30.4407356478,40.62,29.81,82.84,0.138461538,-1.7455178938346
Austria,1995,100,0.55,12.39,0.3257557,5.84,0.777442482500118,0,0,0.62,91.9333731556,12.7329463224,109,68.3920439678,42.4622452506,39.41,29,80.08,0.115384615,-1.27974777651688
Austria,1996,96.8965498633,0.51,16.44,0.8705939,5.3,1.32595247753488,0,0,0.66,94.8423823391,13.4819757787,106,70.2065828359,32.3939513577,40.12,33.55,84.58,0.114503817,-0.964285050721257
Austria,1997,95.2134723386,0.68,22.36,0.6336278,5.46,2.04243902865752,0,0,0.67,100.182861783,17.3414936577,101,74.9929690285,32.7853349506,41.29,37.81,86.71,0.118773946,-0.288367684736764
Austria,1998,96.472128862,0.79,25.6,-0.1820838,5.35,3.14158554724959,0,0,0.58,NA,1.1944766114,96,77.0878033444,694.4284626449,43.12,40.5,86.75,0.007662835,-0.036091184995556
Austria,1999,100,0.77,24.37,0.2703665,4.97,4.63877597122674,0,0,1.05,NA,15.2372408475,97,78.3792689676,35.7726066266,42.09,39.5,85.58,0,0.471442726157364
Austria,2000,99.80303014,0.71,23.32,2.253173,6.24,6.74323018871102,0,0,0.55,NA,15.2402810089,97,85.4737834816,32.2889225468,41.3,40.5,82.59,0,1.02000433816316
Austria,2001,99.0551867574,0.38,25.75,0.9678661,3.89,8.07706329262291,0,0,0.78,89.8883899293,12.7970985732,99,87.6386079,29.0175703797,42.8,40.3,88.71,0,1.27445073801775
Austria,2002,100,0.19,27.29,-0.4090234,1.67,10.5489331933289,0,0,1.32,88.6907315295,15.7665502096,109,86.9599494306,19.3795485335,43.17,39.54,89.46,0,1.19475273280452
Austria,2003,98.3864765693,0.21,21.98,-0.6446413,1.13,12.234763211745,0,0,1.18,88.1344929158,21.6792457274,104,86.4920631987,21.2938752655,42.09,39.84,90.38,0,1.32431553968148
Austria,2004,80.5648393914,0.25,15.48,0.1812333,1.35,14.1273630392821,0,0,0.9,88.0722893462,29.2726866953,100,90.9343499361,29.5383820707,42.62,40.71,88.59,0,1.12106749059355
Austria,2005,54.9859382344,0.41,12.81,0.3537202,3.21,15.7291032917782,0,0,0.66,94.7214380502,40.1245436785,92,94.1620079108,34.3189192173,42.29,41,85.92,0,1.65580590259918
Austria,2006,74.9977468098,0.47,12.81,0.5309572,4.96,17.4925263247273,0,0,0.95,94.9147772049,57.6622513307,96,98.2302554057,43.0409641402,41.29,41.34,85.38,0,2.82908264177941
Austria,2007,96.9514695148,0.94,17.54,0.4169228,5.02,20.4254798468558,0,0,0.94,93.4566629399,61.1833130152,102,100.8188331156,54.6145524611,36.09,43.34,86.75,0,3.00747152680903
Austria,2008,85.7572265034,1.55,32.69,-0.674186,1.93,22.9505607103817,0,0,1.21,96.4140800826,17.8406556063,101,102.1250511124,128.6392873388,36.55,43.17,87.34,0,2.58428761144299
Austria,2009,66.1322672272,0.54,31.48,-0.6780831,0.16,25.3563448209684,0,1,3.09,98.3733230799,28.6915775282,97,86.8070420474,45.1538696941,37.47,37.77,89.5399999999999,0,2.56826906123688
Austria,2010,58.2592212871,0.21,22.55,-0.2242614,0.18,28.7336041746693,0,1,0.99,98.9527454158,32.2983411893,89,98.68308627,38.7509723724,37.92,36.99,88.88,0,3.87593056271709
Austria,2011,49.3815285075,0.28,24.2,0.0085686,0.1,31.1245061341395,0,0,1.05,96.5274696961,19.8746141126,88,104.8239012711,45.4885520641,38.37,39.08,87.5,0,4.05939994061195
Austria,2012,36.5382538656,0.34,17.8,-0.2071169,0.14,34.1934316686336,0,0,1.38,94.6802088416,26.0243877806,84,105.0000069375,22.2937267616,36.39,36.88,83.3,0,2.46745273200102
Austria,2013,,0.21,14.23,0.0973709,0.11,36.7246385665545,0,0,,,,,,,,,,,
Austria,2014,,0.2,14.18,0.0579681,0.09,39.7719529967335,0,0,,,,,,,,,,,
Austria,2015,,0.26,16.67,-0.0884614,0.13,42.9629588914388,0,0,,,,,,,,,,,
Austria,2016,,0.43,15.83,-0.2060358,0.4,45.6732900276397,0,0,,,,,,,,,,,
Austria,2017,,0.33,11.09,-0.0388482,1,48.565130757136,0,0,,,,,,,,,,,
Austria,2018,,0.37,16.64,-0.2820873,1.83,,0,0,,,,,,,,,,,
Belgium,1986,47.240275687,0.86,NA,1.20774,6.81,NA,0,0,1.39,25.7577037973,30.9434834197,191,111.494314343,12.8593168888,36,41.01,81.58,0,-0.684872255312513
Belgium,1987,98.2288330981,1.41,NA,0.0861263,6.66,NA,0,0,1.36,27.5776580212,27.7294892526,192,109.105393573,19.3274169356,36.42,41.27,80.34,0,-0.548002369911091
Belgium,1988,96.0805774574,1.31,NA,-0.246703,7.57,NA,0,0,1.19,30.5700753766,36.0279265503,186,115.5596496657,14.0135287198,36.5,36.71,76.75,0,-0.496015259993953
Belgium,1989,88.1062797096,1.18,NA,-0.0558675,9.22,NA,0,0,1.03,35.5185610959,45.3518754341,190,124.0116460326,11.3429045278,37.17,34.53,80.51,0.003846154,-0.478864290768487
Belgium,1990,100,0.79,23.06,-0.2267458,8.1,0.049343084935042,0,0,0.95,35.2964663267,31.7050628855,182,120.569413392,11.132148667,37.04,34.01,81.25,0.007662835,-1.95942312776573
Belgium,1991,98.7224585393,0.61,18.37,0.1842355,5.69,NA,0,0,1.41,36.6834900288,33.6015245101,183,117.7125199917,9.5073797417,36.72,32.66,80.09,0.003831418,-1.92444444637969
Belgium,1992,71.427864795,0.4,15.45,0.7072105,3.52,NA,1,0,0.93,75.0534955205,27.1586503036,171,114.2154647051,12.1220062741,39.01,30.68,78.17,0.003816794,-1.88067532476701
Belgium,1993,93.2098113451,0.31,12.69,0.7764879,3.02,0.251846904392612,0,0,0.76,74.1339773673,34.5140054193,165,108.2014288934,13.5380200993,38.46,28.73,77.84,0,-2.01019636867846
Belgium,1994,95.4979754738,0.5,13.93,0.4535778,4.2,0.44703068563943,0,0,0.73,72.5964764715,34.1700324771,162,112.3886930168,15.4440471123,39.21,26.51,76.83,0.003846154,-1.92655045692132
Belgium,1995,100,0.55,12.39,0.3257557,5.84,0.777442482500118,0,0,0.62,71.4455715821,35.0254279128,150,115.5111144715,14.9830969109,40.08,31.45,79.01,0,-2.55342552388159
Belgium,1996,97.0682749981,0.51,16.44,0.8705939,5.3,1.32595247753488,0,0,0.66,73.4995082806,42.2245380588,143,118.0604051088,18.4150144985,40.92,34.64,82.83,0.007633588,-2.40971086389576
Belgium,1997,95.1296671983,0.68,22.36,0.6336278,5.46,2.04243902865752,0,0,0.67,74.0403762197,53.7389285716,138,124.3666166598,20.7888484899,39.38,38.23,80.75,0.003831418,-1.52227692567104
Belgium,1998,97.1380309047,0.79,25.6,-0.1820838,5.35,3.14158554724959,0,0,0.58,NA,93.6437427779,156,123.4841571069,24.1605603722,39.92,43.13,80.25,0,-1.36061576514773
Belgium,1999,100,0.77,24.37,0.2703665,4.97,4.63877597122674,0,0,1.05,NA,70.7662532597,278,123.9970355327,27.4592825686,38.38,41.85,77.92,0,-1.18810651692774
Belgium,2000,100,0.71,23.32,2.253173,6.24,6.74323018871102,0,0,0.55,NA,76.703130023,265,141.0789940439,21.1442678923,36.79,43.93,78.09,0,-0.673084310079708
Belgium,2001,99.0524503628,0.38,25.75,0.9678661,3.89,8.07706329262291,0,0,0.78,65.9367616296,69.7283370581,275,138.6947491986,22.7779888208,38.88,43.88,84.58,0,-0.392437426194294
Belgium,2002,99.7229130736,0.19,27.29,-0.4090234,1.67,10.5489331933289,0,0,1.32,63.7111228255,49.2762076804,256,135.1247886863,29.9222007869,39.21,42.46,86.75,0,0.577053966112577
Belgium,2003,98.3318585186,0.21,21.98,-0.6446413,1.13,12.234763211745,0,0,1.18,62.2130152811,54.404632557,250,131.9901499096,23.8287903692,40.09,42.63,86.0399999999999,0,0.735596574030411
Belgium,2004,81.7675134387,0.25,15.48,0.1812333,1.35,14.1273630392821,0,0,0.9,61.451034612,73.674378268,235,136.037842597,27.4861479021,41.37,42.51,85.58,0,1.35163633596334
Belgium,2005,55.4106718577,0.41,12.81,0.3537202,3.21,15.7291032917782,0,0,0.66,63.3030586135,74.4724783682,222,143.3763215092,36.9253773541,41.29,42.38,83.88,0.003846154,1.41629865576573
Belgium,2006,75.6505495201,0.47,12.81,0.5309572,4.96,17.4925263247273,0,0,0.95,65.5292014376,96.6703984556,205,147.6939466482,34.140438879,40.55,42.14,84,0,1.58551047652597
Belgium,2007,96.9405849848,0.94,17.54,0.4169228,5.02,20.4254798468558,0,0,0.94,68.2266117031,81.7157977692,175,151.1634316083,60.0617181132,40.92,43.26,81.54,0,1.88300725390018
Belgium,2008,84.3236873799,1.55,32.69,-0.674186,1.93,22.9505607103817,0,0,1.21,62.346568154,32.2425651483,171,158.9079437167,114.0517122703,40.33,42,82.12,0,1.92618604812977
Belgium,2009,64.1160304743,0.54,31.48,-0.6780831,0.16,25.3563448209684,0,1,3.09,58.2904458672,53.6099798682,165,136.3566249308,47.4417344854,39.17,36.71,83.8,0,2.09883185930088
Belgium,2010,51.6166871056,0.21,22.55,-0.2242614,0.18,28.7336041746693,0,1,0.99,56.4964215381,55.5737806063,161,151.1001065459,39.9730372492,39.42,37.25,83.09,0.003831418,2.28117171469193
Belgium,2011,43.7981527272,0.28,24.2,0.0085686,0.1,31.1245061341395,0,0,1.05,54.9622005454999,43.513729197,151,162.7539527203,45.0244362865,38.83,38.71,80.79,0,2.4963718091763
Belgium,2012,36.0587991883,0.34,17.8,-0.2071169,0.14,34.1934316686336,0,0,1.38,54.551483871,60.158006084,147,163.9950967742,33.6960449075,35.5,37.14,78.42,0,3.04944896908941
Belgium,2013,,0.21,14.23,0.0973709,0.11,36.7246385665545,0,0,,,,,,,,,,,
Belgium,2014,,0.2,14.18,0.0579681,0.09,39.7719529967335,0,0,,,,,,,,,,,
Belgium,2015,,0.26,16.67,-0.0884614,0.13,42.9629588914388,0,0,,,,,,,,,,,
Belgium,2016,,0.43,15.83,-0.2060358,0.4,45.6732900276397,0,0,,,,,,,,,,,
Belgium,2017,,0.33,11.09,-0.0388482,1,48.565130757136,0,0,,,,,,,,,,,
Belgium,2018,,0.37,16.64,-0.2820873,1.83,,0,0,,,,,,,,,,,
Canada,1986,99.8428066096,0.86,NA,1.20774,6.81,NA,0,0,1.39,77.2310039088999,89.2585656135,1656,53.0824673467,16.9739962234,38.71,32.11,81.16,0,-1.7157980912328
Canada,1987,100,1.41,NA,0.0861263,6.66,NA,0,0,1.36,78.3036616625,94.037819641,1861,50.8698677801,22.9916918815,38.92,31.83,82,0.003831418,-1.416750719883
Canada,1988,98.6121264946,1.31,NA,-0.246703,7.57,NA,0,0,1.19,80.471363755,88.0659462088,1856,51.3631464395,15.3930513217,39.66,32.11,83.16,0,-1.44794537192165
Canada,1989,93.0561090782,1.18,NA,-0.0558675,9.22,NA,0,0,1.03,85.2694813057,96.1669032653,1813,50.0493254373,16.4484445348,41.08,37.39,87.17,0,-1.76658829409059
Canada,1990,100,0.79,23.06,-0.2267458,8.1,0.049343084935042,0,0,0.95,89.1588275274,77.2277822005,1763,49.9670272743,14.8524777545,40.84,37.67,86.25,0,-1.18641098092735
Canada,1991,99.1361034323,0.61,18.37,0.1842355,5.69,NA,0,0,1.41,91.9615646983,83.3376556468,1649,49.2020770737,14.41810916,40.62,31.61,81.67,0.003831418,-1.27289268478447
Canada,1992,93.8141117987,0.4,15.45,0.7072105,3.52,NA,1,0,0.93,93.7524004251,77.3057759822,1605,52.7174558217,16.531354194,39.38,31.51,80.41,0,-1.0539337072894
Canada,1993,98.9525559611,0.31,12.69,0.7764879,3.02,0.251846904392612,0,0,0.76,92.4126520263,103.1785390482,1673,58.2448751558,22.3937861254,38.96,29.25,79.92,0,-0.559925579935594
Canada,1994,95.6350777067,0.5,13.93,0.4535778,4.2,0.44703068563943,0,0,0.73,91.0022330391,99.5809125026,1747,64.3982890589,27.1213514391,39.33,29.5,80.84,0,-0.61362874614226
Canada,1995,96.6697869727,0.55,12.39,0.3257557,5.84,0.777442482500118,0,0,0.62,90.1013663895,111.2098727848,1736,69.0974253685,27.302949879,39.5,29.33,80.83,0,-0.975118890778031
Canada,1996,95.6815379877,0.51,16.44,0.8705939,5.3,1.32595247753488,0,0,0.66,94.9799480294,139.9733777547,1801,70.2995135486,30.1184837272,39.58,29.38,81.5,0,-0.730244442528821
Canada,1997,89.6040922505,0.68,22.36,0.6336278,5.46,2.04243902865752,0,0,0.67,98.9088418877,154.7898357815,1937,74.385055017,33.4443834949,38.42,35.78,86.16,0.003831418,-0.471133177459715
Canada,1998,100,0.79,25.6,-0.1820838,5.35,3.14158554724959,0,0,0.58,97.6904105253,171.2416888445,1991,78.1588507354,32.9690329686,38.34,41.92,86.08,0,-0.394474403661084
Canada,1999,91.2897208865,0.77,24.37,0.2703665,4.97,4.63877597122674,0,0,1.05,97.0385960162,214.2161287615,1538,80.1939557333,27.1130788149,38.55,41.18,86,0,-0.386900186849626
Canada,2000,88.5357462539,0.71,23.32,2.253173,6.24,6.74323018871102,0,0,0.55,93.4353852574,103.8459307184,1507,82.857726011,81.5326260181,39,42.71,88,0,0.022584756403645
Canada,2001,98.9806744808,0.38,25.75,0.9678661,3.89,8.07706329262291,0,0,0.78,173.2319133191,83.552800942,1278,78.4063200074,72.4809579494,39.5,41.46,89.88,0,0.418275538773189
Canada,2002,98.7376174826,0.19,27.29,-0.4090234,1.67,10.5489331933289,0,0,1.32,167.8561448465,117.2474311372,1252,75.7326903482,50.4639308492,40,42.75,87.58,0,0.543421394570769
Canada,2003,100,0.21,21.98,-0.6446413,1.13,12.234763211745,0,0,1.18,162.0695698284,102.0002245571,3578,69.8434394533,55.6505444263,40.67,43.04,87.46,0,1.03435311216377
Canada,2004,89.332739306,0.25,15.48,0.1812333,1.35,14.1273630392821,0,0,0.9,164.8740468968,115.0823436039,3597,70.180546854,59.9985899153,42.63,43.88,87.22,0,0.245759291041296
Canada,2005,76.7454737144,0.41,12.81,0.3537202,3.21,15.7291032917782,0,0,0.66,172.7458631022,126.7519943013,3719,69.7098434188,62.8875623964,41.38,43.29,86.5,0,2.15244451142372
Canada,2006,83.9719828694,0.47,12.81,0.5309572,4.96,17.4925263247273,0,0,0.95,188.7536466455,129.2905915396,3790,67.981184916,72.7428079677,40.71,43.75,85.84,0,1.92933440297513
Canada,2007,90.8960155924,0.94,17.54,0.4169228,5.02,20.4254798468558,0,0,0.94,123.8577259312,149.2548938385,3881,66.1920443944,79.8059244148,40.08,43.25,85.83,0,1.82871034005087
Canada,2008,54.8810794289,1.55,32.69,-0.674186,1.93,22.9505607103817,0,0,1.21,124.4068668655,66.7246133831,3836,66.9242305903,145.3999988642,40.92,41.58,86.21,0,2.42728879258059
Canada,2009,59.1422530712,0.54,31.48,-0.6780831,0.16,25.3563448209684,0,1,3.09,NA,122.337311292,3727,58.3482468985,79.4611234608,39.67,36.59,86,0,3.16821473045734
Canada,2010,55.1583101519,0.21,22.55,-0.2242614,0.18,28.7336041746693,0,1,0.99,NA,134.5672584597,3771,60.0607292686,64.7101726716,39.83,39.25,86.67,0,3.47260159608507
Canada,2011,63.6850006222,0.28,24.2,0.0085686,0.1,31.1245061341395,0,0,1.05,NA,106.9451379185,3980,62.3286223913,77.0597281532,39.75,38.83,87.7899999999999,0.003846154,2.64861120765815
Canada,2012,61.1797441525,0.34,17.8,-0.2071169,0.14,34.1934316686336,0,0,1.38,NA,112.9192717759,4030,62.3971367253,65.4447335193,39.3,38.84,87.58,0,2.17979145392917
Canada,2013,,0.21,14.23,0.0973709,0.11,36.7246385665545,0,0,,,,,,,,,,,
Canada,2014,,0.2,14.18,0.0579681,0.09,39.7719529967335,0,0,,,,,,,,,,,
Canada,2015,,0.26,16.67,-0.0884614,0.13,42.9629588914388,0,0,,,,,,,,,,,
Canada,2016,,0.43,15.83,-0.2060358,0.4,45.6732900276397,0,0,,,,,,,,,,,
Canada,2017,,0.33,11.09,-0.0388482,1,48.565130757136,0,0,,,,,,,,,,,
Canada,2018,,0.37,16.64,-0.2820873,1.83,,0,0,,,,,,,,,,,
China,1986,NA,0.86,NA,1.20774,6.81,NA,0,0,1.39,75.973863264,NA,NA,19.9546109848,NA,25.88,27.73,64.59,NA,NA
China,1987,NA,1.41,NA,0.0861263,6.66,NA,0,0,1.36,78.0370607659,NA,NA,25.2306057612,NA,24.63,27.79,61.34,NA,NA
China,1988,NA,1.31,NA,-0.246703,7.57,NA,0,0,1.19,73.9835577455,NA,NA,30.4176486851,NA,26.88,26.29,63.42,NA,NA
China,1989,NA,1.18,NA,-0.0558675,9.22,NA,0,0,1.03,77.1334773017,NA,NA,25.6415443285,NA,23.25,22.75,59.83,NA,NA
China,1990,NA,0.79,23.06,-0.2267458,8.1,0.049343084935042,0,0,0.95,86.2003189759,NA,NA,24.6841507082,NA,23,23.67,56.91,NA,NA
China,1991,NA,0.61,18.37,0.1842355,5.69,NA,0,0,1.41,88.3625077253,NA,NA,26.7404326353,NA,26.09,24.87,57.91,NA,NA
China,1992,NA,0.4,15.45,0.7072105,3.52,NA,1,0,0.93,86.3729798305,NA,NA,30.615092276,NA,29.04,31.17,68.27,NA,NA
China,1993,NA,0.31,12.69,0.7764879,3.02,0.251846904392612,0,0,0.76,96.9027168855,NA,122,37.3185052953,NA,29.71,28.14,72.25,NA,NA
China,1994,NA,0.5,13.93,0.4535778,4.2,0.44703068563943,0,0,0.73,85.8824980725,NA,203,36.5178780427,NA,26.71,24.42,67.75,NA,NA
China,1995,NA,0.55,12.39,0.3257557,5.84,0.777442482500118,0,0,0.62,84.20603881,NA,323,34.7590221911,NA,28.34,23.29,68.84,NA,NA
China,1996,NA,0.51,16.44,0.8705939,5.3,1.32595247753488,0,0,0.66,89.4556184344,NA,524,34.5390672839,NA,36.62,31.97,69.25,NA,NA
China,1997,NA,0.68,22.36,0.6336278,5.46,2.04243902865752,0,0,0.67,96.7258734241,NA,799,33.5778640406,NA,38.84,35.88,68.84,NA,NA
China,1998,NA,0.79,25.6,-0.1820838,5.35,3.14158554724959,0,0,0.58,105.1932320369,NA,909,32.8443197692,NA,44.17,38.92,66.26,NA,NA
China,1999,NA,0.77,24.37,0.2703665,4.97,4.63877597122674,0,0,1.05,110.3834950599,NA,947,34.0419110754,NA,45.29,40.33,62.41,NA,NA
China,2000,NA,0.71,23.32,2.253173,6.24,6.74323018871102,0,0,0.55,111.1230144366,NA,1086,39.752774713,NA,44.42,39.33,62.42,NA,NA
China,2001,NA,0.38,25.75,0.9678661,3.89,8.07706329262291,0,0,0.78,110.044613582,NA,1154,39.0538378694,NA,45.29,38.41,62.25,NA,NA
China,2002,NA,0.19,27.29,-0.4090234,1.67,10.5489331933289,0,0,1.32,117.4987224505,NA,1223,43.0929639665,NA,45,38.58,66.31,NA,NA
China,2003,NA,0.21,21.98,-0.6446413,1.13,12.234763211745,0,0,1.18,125.6714645399,30.8969835928,1285,52.597474913,75.6370171031,45.21,38.59,69.51,NA,NA
China,2004,NA,0.25,15.48,0.1812333,1.35,14.1273630392821,0,0,0.9,118.6360743499,22.897222371,1373,60.2207934846,114.2445351926,44.66,38.59,70.18,NA,NA
China,2005,NA,0.41,12.81,0.3537202,3.21,15.7291032917782,0,0,0.66,111.8429266881,17.5791011594,1377,62.8904172286,97.6395428917,46.08,39.47,69.24,NA,NA
China,2006,NA,0.47,12.81,0.5309572,4.96,17.4925263247273,0,0,0.95,109.1583746699,41.6206356699,1421,65.618923163,101.1817366493,47.34,40.84,68.34,NA,NA
China,2007,100,0.94,17.54,0.4169228,5.02,20.4254798468558,0,0,0.94,105.7327121887,126.0877294349,1530,62.6647374022,140.7822271051,47.92,41.72,69.13,NA,NA
China,2008,99.7885662602,1.55,32.69,-0.674186,1.93,22.9505607103817,0,0,1.21,101.9170869645,38.6843100217,1604,56.9574734678,219.5352303701,47.92,41.5,68.09,NA,NA
