Date,Australia,Austria,Belgium,Canada,China,Czech Rep.,Denmark,Finland,France,Germany,Greece,Hungary,India,Italy,Ireland,Japan,Mexico,Netherlands,New Zealand,Norway,Poland,Portugal,South Africa,South Korea,Spain,Sweden,Switzerland,UK,US
08/07/1985,NA,59.92,NA,74.483,NA,NA,NA,NA,64.116,64.248,NA,NA,NA,NA,66.402,0.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.593,123.091,97.63
09/07/1985,NA,60.34,NA,73.974,NA,NA,NA,NA,64.802,64.599,NA,NA,NA,NA,66.685,0.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.978,125.459,97.603
10/07/1985,NA,61.064,NA,74.164,NA,NA,NA,NA,65.225,65.069,NA,NA,NA,NA,67.418,0.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.315,127.722,97.517
11/07/1985,NA,61.242,NA,74.201,NA,NA,NA,NA,65.808,65.68,NA,NA,NA,NA,67.983,0.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.567,127.308,96.636
12/07/1985,NA,61.757,NA,73.558,NA,NA,NA,NA,67.041,66.323,NA,NA,NA,NA,68.984,0.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.129,128.009,96.549
15/07/1985,NA,62.067,NA,74.072,NA,NA,NA,NA,67.162,66.442,NA,NA,NA,NA,69.843,0.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.262,128.908,96.636
16/07/1985,NA,62.023,NA,73.927,NA,NA,NA,NA,66.921,66.27,NA,NA,NA,NA,71.288,0.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.247,129.029,97.035
17/07/1985,NA,63.039,NA,74.502,NA,NA,NA,NA,68.12,67.54,NA,NA,NA,NA,72.178,0.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.268,131.901,97.231
18/07/1985,NA,62.195,NA,74.211,NA,NA,NA,NA,67.523,66.707,NA,NA,NA,NA,71.505,0.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.75,131.069,96.209
19/07/1985,NA,61.799,NA,73.859,NA,NA,NA,NA,67.325,66.446,NA,NA,NA,NA,70.883,0.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.566,129.715,95.954
22/07/1985,NA,61.727,NA,73.51,NA,NA,NA,NA,67.096,66.25,NA,NA,NA,NA,70.968,0.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.52,128.62,95.273
23/07/1985,NA,62.593,NA,72.858,NA,NA,NA,NA,68.067,67.149,NA,NA,NA,NA,72.127,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.162,131.336,95.246
24/07/1985,NA,63.729,NA,72.769,NA,NA,NA,NA,67.281,66.433,NA,NA,NA,NA,71.134,0.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.661,130.033,94.991
25/07/1985,NA,64.265,NA,72.769,NA,NA,NA,NA,67.683,67.198,NA,NA,NA,NA,71.941,0.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.224,130.997,94.932
26/07/1985,NA,64.475,NA,72.832,NA,NA,NA,NA,67.348,67.212,NA,NA,NA,NA,71.999,0.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.034,131.273,94.537
29/07/1985,NA,65.842,NA,72.743,NA,NA,NA,NA,68.303,68.039,NA,NA,NA,NA,74.08,0.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.854,134.215,94.11
30/07/1985,NA,65.693,NA,72.458,NA,NA,NA,NA,68.516,68.16,NA,NA,NA,NA,74.057,0.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.946,133.651,94.137
31/07/1985,NA,65.994,NA,72.468,NA,NA,NA,NA,68.23,68.267,NA,NA,NA,NA,73.592,0.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.678,131.612,94.619
01/08/1985,NA,65.661,NA,73.045,NA,NA,NA,NA,67.718,68.111,NA,NA,NA,NA,73.151,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.499,128.73,94.991
02/08/1985,NA,65.666,NA,72.99,NA,NA,NA,NA,67.857,68.203,NA,NA,NA,NA,72.548,0.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.413,127.329,94.164
05/08/1985,NA,65.618,NA,72.54,NA,NA,NA,NA,67.922,68.141,NA,NA,NA,NA,72.197,0.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.429,127.216,94.251
06/08/1985,NA,65.823,NA,72.331,NA,NA,NA,NA,67.395,67.748,NA,NA,NA,NA,71.921,0.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.939,125.17,94.223
07/08/1985,NA,65.151,NA,72.163,NA,NA,NA,NA,67.282,67.82,NA,NA,NA,NA,72.021,0.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.712,124.748,94.564
08/08/1985,NA,65.562,NA,72.82,NA,NA,NA,NA,67.512,68.374,NA,NA,NA,NA,72.702,0.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.195,127.079,95.132
09/08/1985,NA,65.187,NA,73.184,NA,NA,NA,NA,67.389,68.766,NA,NA,NA,NA,72.896,0.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.191,127.266,95.3
12/08/1985,NA,66.24,NA,73.108,NA,NA,NA,NA,68.123,69.488,NA,NA,NA,NA,74.086,0.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.817,130.107,95.3
13/08/1985,NA,66.552,NA,73.123,NA,NA,NA,NA,68.358,69.586,NA,NA,NA,NA,74.203,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.801,130.838,94.818
14/08/1985,NA,66.483,NA,73.07,NA,NA,NA,NA,68.431,69.891,NA,NA,NA,NA,73.974,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.928,130.248,95.186
15/08/1985,NA,66.974,NA,73.447,NA,NA,NA,NA,69.004,70.515,NA,NA,NA,NA,74.502,0.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.529,131.45,95.245
16/08/1985,NA,67.227,NA,73.29,NA,NA,NA,NA,69.124,70.765,NA,NA,NA,NA,74.532,0.413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.843,131.874,95.926
19/08/1985,NA,67.08,NA,73.36,NA,NA,NA,NA,69.215,70.6,NA,NA,NA,NA,74.533,0.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.568,131.78,95.981
20/08/1985,NA,66.687,NA,73.427,NA,NA,NA,NA,68.999,70.505,NA,NA,NA,NA,74.203,0.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.372,130.337,96.24
21/08/1985,NA,66.892,NA,73.524,NA,NA,NA,NA,69.425,71.038,NA,NA,NA,NA,74.48,0.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.613,131.168,96.58
22/08/1985,NA,67.638,NA,73.562,NA,NA,NA,NA,69.833,71.925,NA,NA,NA,NA,75.213,0.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.133,133.041,96.748
23/08/1985,NA,67.846,NA,73.752,NA,NA,NA,NA,69.582,71.695,NA,NA,NA,NA,74.924,0.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.784,132.615,96.521
26/08/1985,NA,67.846,NA,73.752,NA,NA,NA,NA,69.397,71.729,NA,NA,NA,NA,74.924,0.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.784,132.615,96.353
27/08/1985,NA,67.04,NA,73.357,NA,NA,NA,NA,68.388,70.831,NA,NA,NA,NA,73.695,0.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.211,131.717,96.662
28/08/1985,NA,67.339,NA,73.339,NA,NA,NA,NA,68.801,71.366,NA,NA,NA,NA,73.979,0.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.618,132.521,96.548
29/08/1985,NA,67.397,NA,73.334,NA,NA,NA,NA,68.68,71.104,NA,NA,NA,NA,74.016,0.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.433,132.669,96.635
30/08/1985,NA,66.913,NA,73.106,NA,NA,NA,NA,67.951,70.297,NA,NA,NA,NA,73.207,0.413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.925,131.838,95.926
02/09/1985,NA,65.977,NA,72.143,NA,NA,NA,NA,67.105,69.447,NA,NA,NA,NA,72.019,0.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.394,130.205,95.926
03/09/1985,NA,65.641,NA,72.309,NA,NA,NA,NA,66.688,68.881,NA,NA,NA,NA,71.574,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.171,129.402,96.162
04/09/1985,NA,65.965,NA,72.549,NA,NA,NA,NA,66.724,68.864,NA,NA,NA,NA,71.519,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.385,130.205,96.602
05/09/1985,NA,65.808,NA,72.574,NA,NA,NA,NA,66.173,69.058,NA,NA,NA,NA,71.352,0.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.356,129.352,95.983
06/09/1985,NA,64.274,NA,72.403,NA,NA,NA,NA,64.866,67.327,NA,NA,NA,NA,69.548,0.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.293,125.29,94.654
09/09/1985,NA,63.901,NA,71.38,NA,NA,NA,NA,64.35,66.717,NA,NA,NA,NA,68.837,0.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.234,122.567,94.711
10/09/1985,NA,63.879,NA,71.351,NA,NA,NA,NA,64.364,66.778,NA,NA,NA,NA,68.681,0.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.093,123.161,94.8
11/09/1985,NA,63.455,NA,71.287,NA,NA,NA,NA,63.968,66.472,NA,NA,NA,NA,67.99,0.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.878,122.849,94.592
12/09/1985,NA,64.002,NA,71.339,NA,NA,NA,NA,64.565,66.866,NA,NA,NA,NA,68.318,0.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.149,123.976,94.536
13/09/1985,NA,64.687,NA,71.346,NA,NA,NA,NA,65.368,67.886,NA,NA,NA,NA,69.128,0.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.486,126.432,95.183
16/09/1985,NA,64.973,NA,71.628,NA,NA,NA,NA,65.816,68.317,NA,NA,NA,NA,69.773,0.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.609,126.944,95.391
17/09/1985,NA,65.067,NA,71.531,NA,NA,NA,NA,65.815,68.128,NA,NA,NA,NA,69.725,0.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.662,127.257,95.155
18/09/1985,NA,64.945,NA,70.857,NA,NA,NA,NA,65.572,67.915,NA,NA,NA,NA,69.326,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.524,126.764,95.008
19/09/1985,NA,64.734,NA,70.927,NA,NA,NA,NA,65.664,67.703,NA,NA,NA,NA,69.431,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.804,127.03,95.065
20/09/1985,NA,66.321,NA,71.237,NA,NA,NA,NA,67.021,69.119,NA,NA,NA,NA,70.693,0.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.434,130.155,95.481
23/09/1985,NA,69.435,NA,71.768,NA,NA,NA,NA,69.499,72.335,NA,NA,NA,NA,74.048,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.327,136.943,95.334
24/09/1985,NA,70.219,NA,72.053,NA,NA,NA,NA,70.221,72.822,NA,NA,NA,NA,74.587,0.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.513,136.906,95.656
25/09/1985,NA,69.99,NA,72.882,NA,NA,NA,NA,71.121,73.811,NA,NA,NA,NA,75.19,0.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.963,137.844,95.75
26/09/1985,NA,71.155,NA,72.951,NA,NA,NA,NA,71.616,74.686,NA,NA,NA,NA,75.676,0.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.548,138.219,96.308
27/09/1985,NA,70.666,NA,72.513,NA,NA,NA,NA,70.993,74.044,NA,NA,NA,NA,75.041,0.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.228,135.144,96.308
30/09/1985,NA,70.751,NA,72.444,NA,NA,NA,NA,71.024,73.848,NA,NA,NA,NA,75.409,0.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.199,135.384,95.774
01/10/1985,NA,71.32,NA,72.145,NA,NA,NA,NA,71.96,74.43,NA,NA,NA,NA,76.232,0.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.763,135.503,95.892
02/10/1985,NA,71.639,NA,72.49,NA,NA,NA,NA,72.096,74.668,NA,NA,NA,NA,76.646,0.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.941,136.035,95.835
03/10/1985,NA,72.069,NA,72.635,NA,NA,NA,NA,73.135,75.136,NA,NA,NA,NA,77.201,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.396,137.361,95.717
04/10/1985,NA,71.855,NA,72.04,NA,NA,NA,NA,72.721,74.939,NA,NA,NA,NA,77.042,0.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.009,136.556,95.509
07/10/1985,NA,71.139,NA,71.917,NA,NA,NA,NA,72.377,74.351,NA,NA,NA,NA,76.547,0.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.965,136.072,95.098
08/10/1985,NA,71.208,NA,71.313,NA,NA,NA,NA,72.546,73.965,NA,NA,NA,NA,76.583,0.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.949,135.769,95.419
09/10/1985,NA,71.348,NA,71.749,NA,NA,NA,NA,72.633,73.729,NA,NA,NA,NA,76.894,0.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.846,135.839,95.391
10/10/1985,NA,71.175,NA,71.507,NA,NA,NA,NA,72.358,72.998,NA,NA,NA,NA,76.305,0.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.631,135.576,95.481
11/10/1985,NA,71.171,NA,71.657,NA,NA,NA,NA,72.347,73.327,NA,NA,NA,NA,76.234,0.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.622,135.673,95.537
14/10/1985,NA,71.044,NA,71.556,NA,NA,NA,NA,72.406,73.102,NA,NA,NA,NA,76.22,0.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.597,135.987,95.537
15/10/1985,NA,70.952,NA,71.423,NA,NA,NA,NA,72.425,72.582,NA,NA,NA,NA,76.131,0.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.545,136.193,95.774
16/10/1985,NA,70.302,NA,71.902,NA,NA,NA,NA,71.824,71.799,NA,NA,NA,NA,75.403,0.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.797,135.627,96.043
17/10/1985,NA,71.095,NA,72.422,NA,NA,NA,NA,72.743,73.023,NA,NA,NA,NA,76.44,0.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.895,136.593,96.308
18/10/1985,NA,71.233,NA,72.884,NA,NA,NA,NA,72.951,74.105,NA,NA,NA,NA,76.762,0.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.971,138.02,96.544
21/10/1985,NA,71.275,NA,73.01,NA,NA,NA,NA,72.932,74.074,NA,NA,NA,NA,76.827,0.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.144,138.648,96.483
22/10/1985,NA,71.198,NA,73.445,NA,NA,NA,NA,72.84,73.924,NA,NA,NA,NA,76.742,0.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.998,138.552,96.837
23/10/1985,NA,71.261,NA,73.787,NA,NA,NA,NA,72.848,73.551,NA,NA,NA,NA,76.796,0.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.066,138.821,96.781
24/10/1985,NA,71.041,NA,73.381,NA,NA,NA,NA,72.572,72.885,NA,NA,NA,NA,76.153,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.927,137.44,96.719
25/10/1985,NA,71.105,NA,73.199,NA,NA,NA,NA,72.696,72.526,NA,NA,NA,NA,75.771,0.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.885,137.023,96.364
28/10/1985,NA,71.112,NA,72.912,NA,NA,NA,NA,73.112,72.319,NA,NA,NA,NA,76.037,0.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.121,136.303,95.925
29/10/1985,NA,71.661,NA,72.606,NA,NA,NA,NA,73.534,73.076,NA,NA,NA,NA,74.565,0.454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.238,137.882,96.955
30/10/1985,NA,71.758,NA,73.277,NA,NA,NA,NA,73.605,73.005,NA,NA,NA,NA,75.387,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.244,139.152,97.754
31/10/1985,NA,72.057,NA,73.495,NA,NA,NA,NA,73.82,73.971,NA,NA,NA,NA,75.493,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.244,139.065,97.518
01/11/1985,NA,72.141,NA,73.572,NA,NA,NA,NA,74.116,74.667,NA,NA,NA,NA,75.632,0.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.485,138.93,97.754
04/11/1985,NA,72.358,NA,73.527,NA,NA,NA,NA,74.517,75.283,NA,NA,NA,NA,76.015,0.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.538,139.152,97.783
05/11/1985,NA,71.874,NA,74.057,NA,NA,NA,NA,74.123,74.652,NA,NA,NA,NA,75.285,0.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.212,138.207,98.076
06/11/1985,NA,72.2,NA,73.919,NA,NA,NA,NA,74.778,75.624,NA,NA,NA,NA,75.542,0.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.433,138.199,98.047
07/11/1985,NA,71.691,NA,73.965,NA,NA,NA,NA,74,74.742,NA,NA,NA,NA,74.924,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.39,136.041,98.17
08/11/1985,NA,71.643,NA,74.148,NA,NA,NA,NA,74.086,74.677,NA,NA,NA,NA,73.899,0.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.224,135.641,98.586
11/11/1985,NA,71.562,NA,74.302,NA,NA,NA,NA,73.948,74.634,NA,NA,NA,NA,74.059,0.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.209,135.757,98.586
12/11/1985,NA,71.607,NA,74.15,NA,NA,NA,NA,73.852,74.139,NA,NA,NA,NA,74.03,0.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.303,135.04,99.295
13/11/1985,NA,71.901,NA,74.49,NA,NA,NA,NA,74.19,74.694,NA,NA,NA,NA,74.49,0.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.715,136.482,98.936
14/11/1985,NA,71.953,NA,74.622,NA,NA,NA,NA,74.14,74.489,NA,NA,NA,NA,74.519,0.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.485,135.959,98.586
15/11/1985,NA,71.77,NA,74.178,NA,NA,NA,NA,74.387,74.103,NA,NA,NA,NA,74.163,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.481,135.996,98.142
18/11/1985,NA,71.908,NA,74.265,NA,NA,NA,NA,74.788,74.172,NA,NA,NA,NA,74.245,0.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.648,136.369,99.295
19/11/1985,NA,71.657,NA,74.922,NA,NA,NA,NA,75.315,74.755,NA,NA,NA,NA,74.79,0.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.836,138.054,99.324
20/11/1985,NA,71.216,NA,75.169,NA,NA,NA,NA,75.154,74.427,NA,NA,NA,NA,74.36,0.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.527,137.823,99.324
21/11/1985,NA,71.788,NA,75.139,NA,NA,NA,NA,75.65,75.41,NA,NA,NA,NA,74.875,0.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.83,138.987,99.673
22/11/1985,NA,72.234,NA,75.229,NA,NA,NA,NA,76.457,75.898,NA,NA,NA,NA,75.561,0.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.212,140.232,99.229
25/11/1985,NA,73.041,NA,74.921,NA,NA,NA,NA,76.642,76.038,NA,NA,NA,NA,75.888,0.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.287,141.852,99.116
26/11/1985,NA,73.586,NA,75.252,NA,NA,NA,NA,76.96,76.67,NA,NA,NA,NA,76.733,0.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.508,142.53,99.116
27/11/1985,NA,73.691,NA,74.848,NA,NA,NA,NA,76.993,76.852,NA,NA,NA,NA,76.883,0.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.543,142.692,99.295
28/11/1985,NA,73.869,NA,74.991,NA,NA,NA,NA,77.039,77.344,NA,NA,NA,NA,77.231,0.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.799,142.805,99.29
29/11/1985,NA,74.543,NA,75.086,NA,NA,NA,NA,77.504,77.933,NA,NA,NA,NA,77.665,0.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.973,144.096,99.673
02/12/1985,NA,74.352,NA,75.029,NA,NA,NA,NA,77.211,77.621,NA,NA,NA,NA,77.517,0.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.454,144.159,99.047
03/12/1985,NA,73.896,NA,74.276,NA,NA,NA,NA,76.675,77.1,NA,NA,NA,NA,77.113,0.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.395,142.587,99.082
04/12/1985,NA,74.5,NA,74.617,NA,NA,NA,NA,77.207,77.517,NA,NA,NA,NA,77.921,0.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.882,143.582,99.423
05/12/1985,NA,74.118,NA,74.364,NA,NA,NA,NA,77.342,77.462,NA,NA,NA,NA,78.165,0.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.865,142.476,99.453
06/12/1985,NA,74.091,NA,73.938,NA,NA,NA,NA,77.109,77.24,NA,NA,NA,NA,77.961,0.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.635,142.235,99.453
09/12/1985,NA,73.729,NA,73.337,NA,NA,NA,NA,76.894,76.879,NA,NA,NA,NA,77.705,0.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.525,139.935,100.269
10/12/1985,NA,73.53,NA,73.851,NA,NA,NA,NA,76.726,76.975,NA,NA,NA,NA,77.647,0.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.49,137.139,101.116
11/12/1985,NA,73.771,NA,74.746,NA,NA,NA,NA,76.496,76.968,NA,NA,NA,NA,77.557,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.261,135.152,102.177
12/12/1985,NA,74.532,NA,75.574,NA,NA,NA,NA,77.395,78.228,NA,NA,NA,NA,78.489,0.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.914,138.267,102.207
13/12/1985,NA,74.359,NA,75.279,NA,NA,NA,NA,77.223,78.014,NA,NA,NA,NA,77.979,0.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.747,138.181,102.588
16/12/1985,NA,74.279,NA,75.062,NA,NA,NA,NA,77.277,78.039,NA,NA,NA,NA,78.074,0.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.053,137.658,102.428
17/12/1985,NA,74.844,NA,74.942,NA,NA,NA,NA,77.752,78.612,NA,NA,NA,NA,78.534,0.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.863,137.794,103.239
18/12/1985,NA,74.607,NA,74.881,NA,NA,NA,NA,77.458,78.544,NA,NA,NA,NA,78.24,0.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.501,135.935,102.738
19/12/1985,NA,74.407,NA,74.693,NA,NA,NA,NA,77.636,78.404,NA,NA,NA,NA,78.113,0.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.456,136.031,102.803
20/12/1985,NA,74.281,NA,74.86,NA,NA,NA,NA,77.598,78.598,NA,NA,NA,NA,77.851,0.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.532,136.519,103.209
23/12/1985,NA,74.673,NA,75.087,NA,NA,NA,NA,77.927,79.077,NA,NA,NA,NA,77.968,0.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.708,137.114,102.928
24/12/1985,NA,74.769,NA,75.323,NA,NA,NA,NA,77.806,79.021,NA,NA,NA,NA,78.064,0.493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.648,136.826,102.989
25/12/1985,NA,74.769,NA,75.323,NA,NA,NA,NA,77.806,79.021,NA,NA,NA,NA,78.064,0.493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.648,136.826,102.989
26/12/1985,NA,74.769,NA,75.323,NA,NA,NA,NA,77.806,79.021,NA,NA,NA,NA,78.064,0.493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.648,136.826,103.239
27/12/1985,NA,75.825,NA,75.123,NA,NA,NA,NA,78.709,80.344,NA,NA,NA,NA,78.997,0.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.209,138.432,103.524
30/12/1985,NA,76.014,NA,75.164,NA,NA,NA,NA,78.945,80.787,NA,NA,NA,NA,79.26,0.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.36,138.528,103.524
31/12/1985,NA,76.603,NA,75.234,NA,NA,NA,NA,80.062,81.381,NA,NA,NA,NA,79.933,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.814,139.154,103.459
01/01/1986,NA,76.603,NA,75.234,NA,NA,NA,NA,80.062,81.381,NA,NA,NA,NA,79.933,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.814,139.154,103.459
02/01/1986,NA,76.868,NA,75.052,NA,NA,NA,NA,81.011,81.703,NA,NA,NA,NA,79.015,0.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.979,139.479,103.209
03/01/1986,NA,75.923,NA,74.97,NA,NA,NA,NA,80.277,80.644,NA,NA,NA,NA,78.289,0.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.639,137.986,103.149
06/01/1986,NA,76.345,NA,74.005,NA,NA,NA,NA,80.935,80.865,NA,NA,NA,NA,78.618,0.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.579,137.157,103.053
07/01/1986,NA,77.008,NA,74.716,NA,NA,NA,NA,80.978,81.291,NA,NA,NA,NA,78.405,0.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.632,136.842,103.93
08/01/1986,NA,76.636,NA,74.546,NA,NA,NA,NA,80.085,81.199,NA,NA,NA,NA,78.189,0.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.232,136.863,102.678
09/01/1986,NA,76.249,NA,73.944,NA,NA,NA,NA,80.2,81.222,NA,NA,NA,NA,78.636,0.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.385,137.216,101.741
